run_id,scope,fold_id,strategy_id,portfolio_leg,metric_frequency,start_date,end_date,observation_count,annual_return,annual_volatility,sharpe,max_drawdown,win_rate,cumulative_return,average_period_turnover,total_transaction_cost,benchmark_annual_return,excess_annual_return,information_ratio,rank_ic_mean,rank_ic_periods
wf_cd46c725e308,fold,F013,Benchmark_000985_CSI,benchmark,daily,20260303,20260401,22,-0.5498204475518949,0.25024357250269935,-3.058174025409075,-0.09339613386907875,0.45454545454545453,-0.06730418710693487,0.0,0.0,-0.5498204475518949,0.0,,,0
wf_cd46c725e308,fold,F013,Champion_SingleFactor,d1,daily,20260303,20260401,22,-0.5613882010093117,0.30568086829595603,-2.5376423569715434,-0.11330037086852074,0.45454545454545453,-0.06942143881704577,0.009523809523809507,9.523809523809508e-06,-0.5498204475518949,-0.011567753457416896,-0.12180702244100636,0.00925505235086841,1
wf_cd46c725e308,fold,F013,Composite_Equal,d1,daily,20260303,20260401,22,-0.5086725458194907,0.29634379086566726,-2.245482201433897,-0.10563813737433214,0.5,-0.06015507377146312,0.22666666666666666,0.00022666666666666666,-0.5498204475518949,0.041147901732404124,1.267897336113262,0.004102852815974672,1
wf_cd46c725e308,fold,F013,Composite_RollingRankIC,d1,daily,20260303,20260401,22,-0.5946025000049049,0.3317198431386905,-2.549976391688821,-0.12792970978887452,0.45454545454545453,-0.07579695585911683,0.15999999999999998,0.00015999999999999999,-0.5498204475518949,-0.044782052453010035,-0.7771248556202721,0.17041686596483874,1
wf_cd46c725e308,fold,F013,Champion_SingleFactor,d10,daily,20260303,20260401,22,-0.47506438440769505,0.332640262797399,-1.7673140262975264,-0.11112638738447722,0.45454545454545453,-0.05471054554486299,0.005703422053231941,5.703422053231941e-06,-0.5498204475518949,0.0747560631441998,1.8317703650265376,0.00925505235086841,1
wf_cd46c725e308,fold,F013,Composite_Equal,d10,daily,20260303,20260401,22,-0.5777364363510702,0.32503958657110515,-2.483747102705671,-0.12625413549498576,0.5,-0.07250227141042032,0.30038022813688214,0.00030038022813688215,-0.5498204475518949,-0.02791598879917534,-0.450814474890359,0.004102852815974672,1
wf_cd46c725e308,fold,F013,Composite_RollingRankIC,d10,daily,20260303,20260401,22,-0.41075428503404443,0.2775174218678616,-1.7634005807094493,-0.1020634346972179,0.45454545454545453,-0.04512501988617057,0.1806083650190114,0.0001806083650190114,-0.5498204475518949,0.13906616251785042,3.2048762609229713,0.17041686596483874,1
wf_cd46c725e308,fold,F013,Champion_SingleFactor,long_short,monthly,20260303,20260401,1,0.21536268454815777,0.0,,0.0,1.0,0.01638635225213947,0.015227231577041448,1.522723157704145e-05,0.0,0.21536268454815777,3.5882439505281725,0.00925505235086841,1
wf_cd46c725e308,fold,F013,Composite_Equal,long_short,monthly,20260303,20260401,1,-0.1455238527780972,0.0,,0.0,0.0,-0.013020053706891743,0.5270468948035488,0.0005270468948035488,0.0,-0.1455238527780972,-1.8984845981868148,0.004102852815974672,1
wf_cd46c725e308,fold,F013,Composite_RollingRankIC,long_short,monthly,20260303,20260401,1,0.4357053663261061,0.0,,0.0,1.0,0.03059676993095861,0.34060836501901137,0.0003406083650190114,0.0,0.4357053663261061,2.9013598770230806,0.17041686596483874,1
wf_cd46c725e308,fold,F013,Champion_SingleFactor,top20,daily,20260303,20260401,22,-0.5237743412861273,0.3346854854865553,-2.0445184320764405,-0.11839772064804732,0.45454545454545453,-0.06271310406769692,0.007604562737642588,7.604562737642589e-06,-0.5498204475518949,0.026046106265767532,0.8424102605829198,0.00925505235086841,1
wf_cd46c725e308,fold,F013,Composite_Equal,top20,daily,20260303,20260401,22,-0.5649558564018399,0.31994170198005,-2.4356550072881755,-0.12300649023053511,0.4090909090909091,-0.0700847162728484,0.21408182683158894,0.00021408182683158895,-0.5498204475518949,-0.01513540884994502,-0.16206306304230642,0.004102852815974672,1
wf_cd46c725e308,fold,F013,Composite_RollingRankIC,top20,daily,20260303,20260401,22,-0.4414426249570994,0.2801746315425319,-1.9346473330497287,-0.10502310122355074,0.45454545454545453,-0.04957332551443017,0.13891531874405325,0.00013891531874405324,-0.5498204475518949,0.10837782259479545,2.885485302792314,0.17041686596483874,1
wf_cd46c725e308,fold,F014,Benchmark_000985_CSI,benchmark,daily,20260402,20260506,21,1.729588460917157,0.1935948734388488,5.292848653280457,-0.017364736161067706,0.6190476190476191,0.08728007927514247,0.0,0.0,1.729588460917157,0.0,,,0
wf_cd46c725e308,fold,F014,Champion_SingleFactor,d1,daily,20260402,20260506,21,1.0736748353737946,0.22748474806197813,3.3237812918085945,-0.02365889732059001,0.6190476190476191,0.0626617650390866,0.05893536121673004,5.893536121673004e-05,1.729588460917157,-0.6559136255433624,-3.3854067423291276,0.064307059658234,1
wf_cd46c725e308,fold,F014,Composite_Equal,d1,daily,20260402,20260506,21,1.4053857945197499,0.23905923849671037,3.796875072712502,-0.023709666884299985,0.6190476190476191,0.07588386671372183,0.25714285714285723,0.00025714285714285726,1.729588460917157,-0.32420266639740714,-1.320794991857222,-0.05279203475485324,1
wf_cd46c725e308,fold,F014,Composite_RollingRankIC,d1,daily,20260402,20260506,21,1.7758556196880253,0.26131909668802367,4.04438399246171,-0.03612340997287278,0.6190476190476191,0.08880407963524029,0.16190476190476194,0.00016190476190476195,1.729588460917157,0.04626715877086829,0.32403230982607617,-0.12278118312966213,1
wf_cd46c725e308,fold,F014,Champion_SingleFactor,d10,daily,20260402,20260506,21,2.3340494220459944,0.2381867431222872,5.185521136953089,-0.027991383453980667,0.6190476190476191,0.10555665391231739,0.06072106261859582,6.072106261859582e-05,1.729588460917157,0.6044609611288374,3.237066564486782,0.064307059658234,1
wf_cd46c725e308,fold,F014,Composite_Equal,d10,daily,20260402,20260506,21,1.0289183987367259,0.19866748974011067,3.6647625211750117,-0.028086319540101656,0.7142857142857143,0.06073129395830401,0.40494296577946765,0.00040494296577946767,1.729588460917157,-0.7006700621804312,-5.687579705742612,-0.05279203475485324,1
wf_cd46c725e308,fold,F014,Composite_RollingRankIC,d10,daily,20260402,20260506,21,0.34359856212199347,0.16078332633788048,1.918048611578764,-0.020383457154765194,0.5238095238095238,0.02491801673219718,0.13878326996197715,0.00013878326996197716,1.729588460917157,-1.3859898987951635,-9.563532147168864,-0.12278118312966213,1
wf_cd46c725e308,fold,F014,Champion_SingleFactor,long_short,monthly,20260402,20260506,1,0.6072781049101086,0.0,,0.0,1.0,0.04033749768973571,0.11965642383532586,0.00011965642383532585,0.0,0.6072781049101086,6.606247901308308,0.064307059658234,1
wf_cd46c725e308,fold,F014,Composite_Equal,long_short,monthly,20260402,20260506,1,-0.17261303938561734,0.0,,0.0,0.0,-0.015666219916487978,0.6620858229223249,0.0006620858229223249,0.0,-0.17261303938561734,-2.181347956620832,-0.05279203475485324,1
wf_cd46c725e308,fold,F014,Composite_RollingRankIC,long_short,monthly,20260402,20260506,1,-0.5337005129862022,0.0,,0.0,0.0,-0.06159838873254564,0.3006880318667391,0.0003006880318667391,0.0,-0.5337005129862022,-5.495818005129632,-0.12278118312966213,1
wf_cd46c725e308,fold,F014,Champion_SingleFactor,top20,daily,20260402,20260506,21,1.834150715309928,0.23270565036941415,4.6010714751121515,-0.02657883033815578,0.6190476190476191,0.09069145781186849,0.055080721747388386,5.5080721747388384e-05,1.729588460917157,0.10456225439277089,0.7863053644842477,0.064307059658234,1
wf_cd46c725e308,fold,F014,Composite_Equal,top20,daily,20260402,20260506,21,1.036575512199906,0.1889857651545014,3.862527505183064,-0.020984171576648114,0.5714285714285714,0.06106431722628636,0.2623574144486692,0.00026235741444866924,1.729588460917157,-0.6930129487172509,-6.464412039329939,-0.05279203475485324,1
