factor,trade_date,portfolio_return,turnover,missing_return_count,suspended_return_count,invalid_missing_return_count,invalid_missing_weight,benchmark_return,excess_return
Fixed4_Equal,20260331,-0.010095090979224274,0.0,1,1,0,0.0,-0.013986247077847902,0.003891156098623628
Fixed4_Equal,20260401,0.013735087231803748,0.0,2,2,0,0.0,0.017841868894357793,-0.004106781662554045
Fixed4_Equal,20260402,-0.009390017089315899,0.25181598062953997,0,0,0,0.0,-0.01448548504423619,0.0050954679549202915
Fixed4_Equal,20260403,-0.019187165012424862,0.0,0,0,0,0.0,-0.011765871825486385,-0.0074212931869384775
Fixed4_Equal,20260407,0.00859387457405385,0.0,0,0,0,0.0,0.005397127646642685,0.003196746927411164
Fixed4_Equal,20260408,0.03169803945472198,0.0,0,0,0,0.0,0.0407027757043954,-0.00900473624967342
Fixed4_Equal,20260409,-0.010163967243030696,0.0,0,0,0,0.0,-0.006550487674626293,-0.0036134795684044027
Fixed4_Equal,20260410,0.00796503860389603,0.0,0,0,0,0.0,0.011629282998006696,-0.0036642443941106665
Fixed4_Equal,20260413,-0.0029230049935551525,0.0,0,0,0,0.0,0.002262784882367308,-0.005185789875922461
Fixed4_Equal,20260414,0.006742957788072913,0.0,0,0,0,0.0,0.01271176333124191,-0.0059688055431689965
Fixed4_Equal,20260415,0.0018165520050648306,0.0,0,0,0,0.0,-0.004444600467237936,0.006261152472302766
Fixed4_Equal,20260416,0.009602711019008456,0.0,0,0,0,0.0,0.013897768899662877,-0.004295057880654421
Fixed4_Equal,20260417,-0.001411820028216815,0.0,1,1,0,0.0,0.0023444882545038404,-0.0037563082827206553
Fixed4_Equal,20260420,0.004772822446160332,0.0,0,0,0,0.0,0.007371212327016208,-0.0025983898808558756
Fixed4_Equal,20260421,0.000383898520795326,0.0,0,0,0,0.0,-0.0003651463209798367,0.0007490448417751627
Fixed4_Equal,20260422,0.0035700419620570893,0.0,1,1,0,0.0,0.00939719147623741,-0.00582714951418032
Fixed4_Equal,20260423,-0.006168035968571599,0.0,1,1,0,0.0,-0.008493201526615257,0.002325165558043658
Fixed4_Equal,20260424,-0.006359341512232758,0.0,0,0,0,0.0,-0.005065853107743323,-0.0012934884044894348
Fixed4_Equal,20260427,-0.00011006100831416067,0.0,0,0,0,0.0,0.004030075008607525,-0.004140136016921686
Fixed4_Equal,20260428,-0.005226461686619974,0.0,0,0,0,0.0,-0.00789967751494891,0.0026732158283289363
Fixed4_Equal,20260429,0.010330466481497295,0.0,0,0,0,0.0,0.013071943345509762,-0.002741476864012467
Fixed4_Equal,20260430,-0.0036737908093102084,0.0,0,0,0,0.0,0.0021964603930153537,-0.0058702512023255625
Fixed4_Equal,20260506,0.009303723876353257,0.0,0,0,0,0.0,0.019446479644901427,-0.01014275576854817
Fixed4_Equal,20260507,0.005642618214904055,0.2565320665083136,0,0,0,0.0,0.010475101739617854,-0.004832483524713799
Fixed4_Equal,20260508,0.005715001169866088,0.0,0,0,0,0.0,-0.0001502909827202359,0.005865292152586324
Fixed4_Equal,20260511,0.008039612640574725,0.0,0,0,0,0.0,0.015482711397847071,-0.007443098757272346
Fixed4_Equal,20260512,-0.007244714702910027,0.0,1,1,0,0.0,-0.004184890754066362,-0.0030598239488436657
Fixed4_Equal,20260513,0.0058879451771551355,0.0,1,1,0,0.0,0.012283713656623396,-0.006395768479468261
Fixed4_Equal,20260514,-0.015375737151367341,0.0,1,1,0,0.0,-0.020027277356429285,0.004651540205061944
Fixed4_Equal,20260515,-0.006843275498180307,0.0,1,1,0,0.0,-0.010927559550970245,0.004084284052789938
Fixed4_Equal,20260518,-0.003112391374687782,0.0,1,1,0,0.0,-0.0006366124177823451,-0.002475778956905437
Fixed4_Equal,20260519,0.011416721625451839,0.0,3,3,0,0.0,0.007536314045017756,0.0038804075804340834
Fixed4_Equal,20260520,-0.007750600264826902,0.0,1,1,0,0.0,-0.00014825255517691982,-0.007602347709649982
Fixed4_Equal,20260521,-0.02162648930044418,0.0,1,1,0,0.0,-0.024002375580307045,0.002375886279862866
Fixed4_Equal,20260522,0.010816501447512663,0.0,1,1,0,0.0,0.017418516247947435,-0.006602014800434772
Fixed4_Equal,20260525,0.0014457642588946954,0.0,1,1,0,0.0,0.012419231733355796,-0.0109734674744611
Fixed4_Equal,20260526,-0.006385794699696739,0.0,0,0,0,0.0,-0.004176992758511244,-0.002208801941185495
Fixed4_Equal,20260527,-0.01561664540088058,0.0,0,0,0,0.0,-0.013562209371550837,-0.0020544360293297433
Fixed4_Equal,20260528,0.002360080338019181,0.0,0,0,0,0.0,0.005683455138728366,-0.003323374800709185
Fixed4_Equal,20260529,-0.010124203351376608,0.0,0,0,0,0.0,-0.017225902032131146,0.007101698680754538
Fixed4_Equal,20260601,0.01350280099466551,0.0,0,0,0,0.0,-0.007494352539193172,0.020997153533858684
Fixed4_Equal,20260602,-0.006607243269220164,0.2695961995249405,0,0,0,0.0,0.007499700922563246,-0.01410694419178341
Fixed4_Equal,20260603,-0.008286682110063925,0.0,0,0,0,0.0,0.004297974292832407,-0.012584656402896332
Fixed4_Equal,20260604,-0.012782465697702592,0.0,0,0,0,0.0,-0.004307067194078806,-0.008475398503623785
Fixed4_Equal,20260605,0.005222932054619804,0.0,0,0,0,0.0,-0.011956734066795538,0.017179666121415343
Fixed4_Equal,20260608,-0.02323178788379186,0.0,0,0,0,0.0,-0.027485972097320954,0.004254184213529095
Fixed4_Equal,20260609,0.006909722048119976,0.0,0,0,0,0.0,0.02214320738450648,-0.015233485336386503
Fixed4_Equal,20260610,-0.007676052587624335,0.0,0,0,0,0.0,-0.012968779762408178,0.005292727174783843
Fixed4_Equal,20260611,-0.010254429027668412,0.0,0,0,0,0.0,-0.0053255559073387415,-0.00492887312032967
Fixed4_Equal,20260612,0.013905293693965525,0.0,1,1,0,0.0,0.009039368449761831,0.004865925244203694
Fixed4_Equal,20260615,0.016340706976027575,0.0,1,1,0,0.0,0.029679766577839217,-0.013339059601811643
Fixed4_Equal,20260616,-0.0024072326871518498,0.0,1,1,0,0.0,0.006438441733562339,-0.008845674420714189
Fixed4_Equal,20260617,-0.0038354595708189002,0.0,1,1,0,0.0,0.00869462893935391,-0.01253008851017281
Fixed4_Equal,20260618,-0.008542372858597297,0.0,1,1,0,0.0,0.003437387371920675,-0.011979760230517972
Fixed4_Equal,20260622,0.006601705073557998,0.0,1,1,0,0.0,0.019182779110956893,-0.012581074037398896
Fixed4_Equal,20260623,-0.004547184725893373,0.0,1,1,0,0.0,-0.021202232804633958,0.016655048078740586
Fixed4_Equal,20260624,-0.0118117853187614,0.0,1,1,0,0.0,0.007354825919026142,-0.01916661123778754
Fixed4_Equal,20260625,-0.010600452785977479,0.0,1,1,0,0.0,0.00841781994740498,-0.01901827273338246
Fixed4_Equal,20260626,-0.022563391323509832,0.0,1,1,0,0.0,-0.02812299083671599,0.0055595995132061565
Fixed4_Equal,20260629,0.004044476903350812,0.0,1,1,0,0.0,0.006607477012207097,-0.0025630001088562853
Fixed4_Equal,20260630,0.004099425107799303,0.0,1,1,0,0.0,0.016810654725788465,-0.012711229617989163
Fixed4_Equal,20260701,0.016878164698048575,0.0,2,2,0,0.0,0.0017626336681544341,0.01511553102989414
Fixed4_Equal,20260702,-0.0023251705184568843,0.30036188178528345,0,0,0,0.0,-0.028462488530875962,0.02613731801241908
Fixed4_Equal,20260703,0.013271151826219695,0.0,0,0,0,0.0,0.004396865440814857,0.008874286385404839
Fixed4_Equal,20260706,-0.0009263729796365147,0.0,0,0,0,0.0,-0.008353964082206344,0.00742759110256983
Fixed4_Equal,20260707,-0.020589984590520558,0.0,0,0,0,0.0,-0.016512114686960677,-0.004077869903559881
Full11_Equal,20250102,-0.01465825925447369,0.0,0,0,0,0.0,-0.02643029456770718,0.01177203531323349
Full11_Equal,20250103,-0.030728230114616152,0.2928015564202334,0,0,0,0.0,-0.02205099128630794,-0.00867723882830821
Full11_Equal,20250106,-0.007189443543279038,0.0,0,0,0,0.0,-0.002916679148822765,-0.004272764394456273
Full11_Equal,20250107,0.021739092502493194,0.0,2,2,0,0.0,0.012789175710227196,0.008949916792265998
Full11_Equal,20250108,0.0042215934764389855,0.0,2,2,0,0.0,-0.0018770213117834667,0.006098614788222452
Full11_Equal,20250109,0.004120985748324598,0.0,2,2,0,0.0,-0.00011495851820242375,0.004235944266527022
Full11_Equal,20250110,-0.026164138844314153,0.0,2,2,0,0.0,-0.018185562625626206,-0.007978576218687947
Full11_Equal,20250113,-0.005026380012294098,0.0,1,1,0,0.0,-0.0006726676924629915,-0.004353712319831106
Full11_Equal,20250114,0.050264473405458525,0.0,1,1,0,0.0,0.03569007481551023,0.014574398589948294
Full11_Equal,20250115,-0.0026603265161577695,0.0,1,1,0,0.0,-0.006067229613731406,0.003406903097573637
Full11_Equal,20250116,0.0050752320001843584,0.0,1,1,0,0.0,0.003521907215067399,0.0015533247851169593
Full11_Equal,20250117,0.003582487949420927,0.0,1,1,0,0.0,0.0034050740854569828,0.00017741386396394419
Full11_Equal,20250120,0.011544321612191457,0.0,1,1,0,0.0,0.005923505166851584,0.005620816445339873
Full11_Equal,20250121,0.004476136797896325,0.0,0,0,0,0.0,0.001613046962835707,0.002863089835060618
Full11_Equal,20250122,-0.010992733137640449,0.0,0,0,0,0.0,-0.009223073262070391,-0.0017696598755700572
Full11_Equal,20250123,-0.0006223539504301974,0.0,0,0,0,0.0,-0.0009380127647179437,0.0003156588142877463
Full11_Equal,20250124,0.012479541981835887,0.0,0,0,0,0.0,0.010941803939814143,0.001537738042021744
Full11_Equal,20250127,-0.010811068148879317,0.0,0,0,0,0.0,-0.008890970850099378,-0.001920097298779939
Full11_Equal,20250205,0.001764209279799927,0.0,0,0,0,0.0,0.0014111526432247778,0.0003530566365751492
Full11_Equal,20250206,0.025315312631346957,0.21414728682170545,0,0,0,0.0,0.019264769591301967,0.00605054304004499
Full11_Equal,20250207,0.012165251461674511,0.0,0,0,0,0.0,0.014266066576387182,-0.0021008151147126706
Full11_Equal,20250210,0.014473952292093759,0.0,0,0,0,0.0,0.009122409349922256,0.005351542942171503
Full11_Equal,20250211,0.00400922407689974,0.0,1,1,0,0.0,-0.004201837808151532,0.00821106188505127
Full11_Equal,20250212,0.009281415730478236,0.0,1,1,0,0.0,0.01179223525667128,-0.002510819526193043
Full11_Equal,20250213,-0.015371094983941748,0.0,0,0,0,0.0,-0.006486292807732941,-0.008884802176208807
Full11_Equal,20250214,0.0016405942026619734,0.0,0,0,0,0.0,0.0062775585980432425,-0.004636964395381269
Full11_Equal,20250217,0.012967203054624435,0.0,0,0,0,0.0,0.005079704858191869,0.007887498196432566
Full11_Equal,20250218,-0.02338263593519165,0.0,0,0,0,0.0,-0.01625303127826494,-0.007129604656926709
Full11_Equal,20250219,0.025891227296322764,0.0,0,0,0,0.0,0.01519007483828183,0.010701152458040934
Full11_Equal,20250220,0.012063947218892085,0.0,0,0,0,0.0,0.0025123366870802855,0.0095516105318118
Full11_Equal,20250221,0.012243384270071619,0.0,0,0,0,0.0,0.013740548889339177,-0.0014971646192675579
Full11_Equal,20250224,0.0013001435161970796,0.0,1,1,0,0.0,-0.00037244272883674157,0.0016725862450338211
Full11_Equal,20250225,-0.004080976017258511,0.0,1,1,0,0.0,-0.008240483994665926,0.004159507977407415
Full11_Equal,20250226,0.014811201651519655,0.0,1,1,0,0.0,0.011478905586151722,0.0033322960653679335
Full11_Equal,20250227,0.0019107189310175732,0.0,1,1,0,0.0,-0.0007478809138408149,0.0026585998448583883
Full11_Equal,20250228,-0.031949630313159005,0.0,1,1,0,0.0,-0.027242509502904744,-0.004707120810254262
Full11_Equal,20250303,0.005462026023957391,0.0,2,2,0,0.0,0.0011942055286138231,0.004267820495343568
Full11_Equal,20250304,0.015215737226082984,0.1802325581395349,0,0,0,0.0,0.006027513088489478,0.009188224137593506
Full11_Equal,20250305,0.00617432708648824,0.0,0,0,0,0.0,0.004624073541137141,0.0015502535453510982
Full11_Equal,20250306,0.01719898333778532,0.0,0,0,0,0.0,0.016502137777032022,0.0006968455607532995
Full11_Equal,20250307,-0.0012032757585885873,0.0,0,0,0,0.0,-0.004250829101708042,0.0030475533431194553
Full11_Equal,20250310,0.0060428057560207304,0.0,0,0,0,0.0,-0.0006438963787678276,0.006686702134788558
Full11_Equal,20250311,0.004515341667875766,0.0,0,0,0,0.0,0.003739959946607474,0.000775381721268292
Full11_Equal,20250312,0.006459944825830419,0.0,0,0,0,0.0,-5.280983141575657e-05,0.006512754657246176
Full11_Equal,20250313,-0.012727394146510048,0.0,0,0,0,0.0,-0.008816093061700725,-0.0039113010848093235
Full11_Equal,20250314,0.01620820486882115,0.0,0,0,0,0.0,0.020518754247014437,-0.004310549378193286
Full11_Equal,20250317,0.007466320274516285,0.0,0,0,0,0.0,0.0011100110393629237,0.006356309235153361
Full11_Equal,20250318,0.008418542338384618,0.0,0,0,0,0.0,0.0035889508738193854,0.004829591464565233
Full11_Equal,20250319,-0.008680731073817375,0.0,0,0,0,0.0,-0.003054493603566022,-0.005626237470251353
Full11_Equal,20250320,-0.005472899295866681,0.0,0,0,0,0.0,-0.0059927319083810104,0.0005198326125143296
Full11_Equal,20250321,-0.021866794601305785,0.0,0,0,0,0.0,-0.016634669874274977,-0.005232124727030808
Full11_Equal,20250324,-0.007001296386547914,0.0,1,1,0,0.0,-0.0026724236272104296,-0.0043288727593374845
Full11_Equal,20250325,-0.003116731462001556,0.0,1,1,0,0.0,-0.0039057986711966697,0.0007890672091951136
Full11_Equal,20250326,0.008521387569866557,0.0,1,1,0,0.0,0.0012336143248505849,0.007287773245015972
Full11_Equal,20250327,-0.003183576626963707,0.0,1,1,0,0.0,0.0002822768215624549,-0.003465853448526162
Full11_Equal,20250328,-0.012118815191749729,0.0,1,1,0,0.0,-0.007766158880243568,-0.004352656311506161
Full11_Equal,20250331,-0.0069452971514695925,0.0,1,1,0,0.0,-0.00860213357625439,0.0016568364247847968
Full11_Equal,20250401,0.009399848646852125,0.0,1,1,0,0.0,0.003660409740154247,0.005739438906697878
Full11_Equal,20250402,0.003600210767537464,0.24612403100775193,0,0,0,0.0,0.0006259634185945551,0.002974247348942909
Full11_Equal,20250403,-0.010021646291584661,0.0,0,0,0,0.0,-0.007804186547439196,-0.0022174597441454655
Full11_Equal,20250407,-0.12314845613953106,0.0,1,1,0,0.0,-0.09242846823010054,-0.03071998790943052
Full11_Equal,20250408,0.00928001698723618,0.0,1,1,0,0.0,0.010263592506622565,-0.000983575519386385
Full11_Equal,20250409,0.03022577495490653,0.0,1,1,0,0.0,0.017345613118028957,0.012880161836877572
Full11_Equal,20250410,0.030590003731974243,0.0,1,1,0,0.0,0.018946172733354416,0.011643830998619827
Full11_Equal,20250411,0.008915772739771344,0.0,1,1,0,0.0,0.006903133166059838,0.0020126395737115055
Full11_Equal,20250414,0.018461894830103045,0.0,2,2,0,0.0,0.008698700447991703,0.009763194382111342
Full11_Equal,20250415,0.0020649725462805863,0.0,2,2,0,0.0,-0.0013051916825426169,0.003370164228823203
Full11_Equal,20250416,-0.014784669636458388,0.0,2,2,0,0.0,-0.005239925264815426,-0.009544744371642962
Full11_Equal,20250417,0.008819157837201944,0.0,2,2,0,0.0,0.0011200995266322789,0.007699058310569665
Full11_Equal,20250418,2.3267769725859778e-05,0.0,3,3,0,0.0,-0.00022612098906482636,0.0002493887587906861
Full11_Equal,20250421,0.019705846189655787,0.0,2,2,0,0.0,0.011279127513603715,0.008426718676052072
Full11_Equal,20250422,-0.0023570903612998816,0.0,1,1,0,0.0,-0.0007794322081282612,-0.0015776581531716204
Full11_Equal,20250423,0.011219410943070418,0.0,1,1,0,0.0,0.0033891268599879343,0.007830284083082483
Full11_Equal,20250424,-0.010410789504684218,0.0,2,2,0,0.0,-0.004807433902697222,-0.005603355601986996
Full11_Equal,20250425,0.0026082460062871035,0.0,1,1,0,0.0,0.0019271539333576282,0.0006810920729294753
Full11_Equal,20250428,-0.014633552392607567,0.0,0,0,0,0.0,-0.005924897677744512,-0.008708654714863056
Full11_Equal,20250429,0.008299556880905754,0.0,0,0,0,0.0,0.001968317179761314,0.00633123970114444
Full11_Equal,20250430,0.011765641599334563,0.0,3,3,0,0.0,0.0038202763523806915,0.007945365246953872
Full11_Equal,20250506,0.028077110493933043,0.0,2,2,0,0.0,0.018215130894943865,0.009861979598989178
Full11_Equal,20250507,0.007497925549492812,0.42344961240310075,0,0,0,0.0,0.005040234944117872,0.0024576906053749405
Full11_Equal,20250508,0.006717053321727854,0.0,0,0,0,0.0,0.006623793841912917,9.325947981493696e-05
Full11_Equal,20250509,-0.010308110053059196,0.0,0,0,0,0.0,-0.0070833919497333975,-0.003224718103325799
Full11_Equal,20250512,0.012969064517994422,0.0,0,0,0,0.0,0.012755132236203615,0.0002139322817908077
Full11_Equal,20250513,-0.0021406771991006263,0.0,0,0,0,0.0,-0.0006165423239083978,-0.0015241348751922285
Full11_Equal,20250514,0.0022118928365556746,0.0,0,0,0,0.0,0.006881735787156007,-0.004669842950600332
Full11_Equal,20250515,-0.006275048224159541,0.0,0,0,0,0.0,-0.011734253954293394,0.0054592057301338535
Full11_Equal,20250516,0.006140272993396055,0.0,0,0,0,0.0,-0.000423492622431465,0.00656376561582752
Full11_Equal,20250519,0.004525328812585106,0.0,2,2,0,0.0,0.0013906739875353402,0.003134654825049766
Full11_Equal,20250520,0.011959359635879982,0.0,0,0,0,0.0,0.006549744230655907,0.005409615405224074
Full11_Equal,20250521,-0.0051688244711370545,0.0,0,0,0,0.0,0.0006614545037273434,-0.005830278974864398
Full11_Equal,20250522,-0.014404240402989252,0.0,2,2,0,0.0,-0.006147246043345822,-0.00825699435964343
Full11_Equal,20250523,-0.00906783896773935,0.0,1,1,0,0.0,-0.009415343566983925,0.0003475045992445743
Full11_Equal,20250526,0.008247988850950138,0.0,2,2,0,0.0,0.0009541195637325917,0.007293869287217546
Full11_Equal,20250527,-0.00017386283764437964,0.0,2,2,0,0.0,-0.003163995035443623,0.0029901321977992435
Full11_Equal,20250528,-0.0017819797281103792,0.0,2,2,0,0.0,-0.0021116073376101774,0.00032962760949979816
Full11_Equal,20250529,0.014486543741937781,0.0,2,2,0,0.0,0.011502939710776428,0.002983604031161354
Full11_Equal,20250530,-0.013590687333441093,0.0,2,2,0,0.0,-0.00854369248009157,-0.005046994853349524
Full11_Equal,20250603,0.010243989332372907,0.0,2,2,0,0.0,0.004988767062514166,0.005255222269858742
Full11_Equal,20250604,0.010146895016250736,0.30329457364341084,0,0,0,0.0,0.00683716491962949,0.003309730096621246
Full11_Equal,20250605,0.0015132848069847932,0.0,2,2,0,0.0,0.003933926038855118,-0.0024206412318703244
Full11_Equal,20250606,-0.0013929207251308102,0.0,2,2,0,0.0,-0.0010776478331425698,-0.00031527289198824034
Full11_Equal,20250609,0.013789500925272615,0.0,2,2,0,0.0,0.00735596927523785,0.006433531650034765
Full11_Equal,20250610,-0.005190634041770019,0.0,3,3,0,0.0,-0.0069316911722494545,0.0017410571304794353
Full11_Equal,20250611,0.005052806855552188,0.0,2,2,0,0.0,0.006132879968816507,-0.001080073113264319
Full11_Equal,20250612,0.004626676534427317,0.0,2,2,0,0.0,0.0005313244272378004,0.004095352107189517
Full11_Equal,20250613,-0.014177294040280043,0.0,2,2,0,0.0,-0.011443677520308726,-0.002733616519971317
Full11_Equal,20250616,0.007382191670879073,0.0,3,3,0,0.0,0.005200098487547988,0.002182093183331085
Full11_Equal,20250617,-0.004238710506421833,0.0,1,1,0,0.0,-0.0012761701271357673,-0.0029625403792860657
Full11_Equal,20250618,-0.002951339198273178,0.0,1,1,0,0.0,-0.00023317215957108228,-0.002718167038702096
Full11_Equal,20250619,-0.019528195638006136,0.0,1,1,0,0.0,-0.012167813896853175,-0.007360381741152961
Full11_Equal,20250620,-0.007642074466100773,0.0,1,1,0,0.0,-0.0036286000200957957,-0.004013474446004977
Full11_Equal,20250623,0.01240875741775888,0.0,1,1,0,0.0,0.008268081576800812,0.004140675840958069
Full11_Equal,20250624,0.01732272120327376,0.0,0,0,0,0.0,0.01542299364353239,0.0018997275597413717
Full11_Equal,20250625,0.008191954231308788,0.0,0,0,0,0.0,0.013457768139664816,-0.005265813908356029
Full11_Equal,20250626,-0.002206496196028074,0.0,0,0,0,0.0,-0.0034520472610424235,0.0012455510650143495
Full11_Equal,20250627,0.005244347415245802,0.0,1,1,0,0.0,-0.0005896598784628226,0.005834007293708625
Full11_Equal,20250630,0.01613644957167299,0.0,1,1,0,0.0,0.00825571304834849,0.007880736523324501
Full11_Equal,20250701,0.00656831624278299,0.0,1,1,0,0.0,0.0025405765392634283,0.004027739703519562
Full11_Equal,20250702,-0.007766492130838161,0.28957528957528955,0,0,0,0.0,-0.003962296653445718,-0.003804195477392443
Full11_Equal,20250703,0.007092244125665846,0.0,1,1,0,0.0,0.005967148995527749,0.001125095130138097
Full11_Equal,20250704,-0.008031427268575232,0.0,1,1,0,0.0,-0.0014956225531891354,-0.006535804715386097
Full11_Equal,20250707,0.007740261900082422,0.0,1,1,0,0.0,-0.0006272823657103022,0.008367544265792724
Full11_Equal,20250708,0.009847492270509697,0.0,1,1,0,0.0,0.010611533839737675,-0.0007640415692279773
Full11_Equal,20250709,-0.0011931818333966223,0.0,1,1,0,0.0,-0.002051548516343815,0.0008583666829471929
Full11_Equal,20250710,-0.0005677474604069059,0.0,1,1,0,0.0,0.0035924342986661806,-0.004160181759073086
Full11_Equal,20250711,0.003489326810475558,0.0,0,0,0,0.0,0.003834524154197716,-0.00034519734372215815
Full11_Equal,20250714,0.0056271558209485175,0.0,0,0,0,0.0,0.001420854943122718,0.0042063008778257995
Full11_Equal,20250715,-0.0072986305065264176,0.0,1,1,0,0.0,-0.0020348177104699827,-0.005263812796056435
Full11_Equal,20250716,0.005113012193581402,0.0,0,0,0,0.0,0.00029226682370575574,0.004820745369875646
Full11_Equal,20250717,0.009145852885600181,0.0,0,0,0,0.0,0.009256647861030975,-0.00011079497543079429
Full11_Equal,20250718,0.00167651257884646,0.0,1,1,0,0.0,0.0038570226603469315,-0.0021805100815004714
Full11_Equal,20250721,0.011143369401189223,0.0,0,0,0,0.0,0.009054304439099381,0.0020890649620898417
Full11_Equal,20250722,0.0038041803907778314,0.0,1,1,0,0.0,0.00611636273247762,-0.002312182341699789
Full11_Equal,20250723,-0.007962136404332259,0.0,1,1,0,0.0,-0.002852417743556823,-0.005109718660775435
Full11_Equal,20250724,0.009386802796570625,0.0,2,2,0,0.0,0.010754549821935688,-0.0013677470253650632
Full11_Equal,20250725,0.0005091181204019297,0.0,2,2,0,0.0,-0.0015594257104635245,0.002068543830865454
Full11_Equal,20250728,0.008099055603541298,0.0,1,1,0,0.0,0.0034192627123557084,0.004679792891185589
Full11_Equal,20250729,0.003128158182611019,0.0,1,1,0,0.0,0.004489060752612017,-0.0013609025700009984
Full11_Equal,20250730,-0.004189411233493707,0.0,0,0,0,0.0,-0.003988754616025547,-0.0002006566174681595
Full11_Equal,20250731,-0.009109034165204066,0.0,1,1,0,0.0,-0.013847708971375217,0.004738674806171151
Full11_Equal,20250801,0.002752149099578152,0.0,1,1,0,0.0,-0.0014811128271722263,0.004233261926750378
Full11_Equal,20250804,0.01357300615708584,0.3102119460500964,2,2,0,0.0,0.007454389701778696,0.006118616455307143
Full11_Equal,20250805,0.007757224910100751,0.0,2,2,0,0.0,0.007751993147120384,5.231762980366893e-06
Full11_Equal,20250806,0.007412087897801375,0.0,2,2,0,0.0,0.006145988652778378,0.0012660992450229972
Full11_Equal,20250807,-0.0008758012663303511,0.0,2,2,0,0.0,-0.00018379852252548012,-0.0006920027438048709
Full11_Equal,20250808,0.0017300301536205865,0.0,2,2,0,0.0,-0.0023382749001432668,0.004068305053763853
Full11_Equal,20250811,0.014049270077885234,0.0,1,1,0,0.0,0.00983678181504688,0.004212488262838354
Full11_Equal,20250812,-0.0007511830973727088,0.0,1,1,0,0.0,0.0033676411338388057,-0.0041188242312115144
Full11_Equal,20250813,0.009759884225593433,0.0,2,2,0,0.0,0.010125523133480252,-0.00036563890788681927
Full11_Equal,20250814,-0.01778620901660097,0.0,1,1,0,0.0,-0.008456586363006502,-0.00932962265359447
Full11_Equal,20250815,0.01994086485740364,0.0,2,2,0,0.0,0.014087999908859894,0.005852864948543746
Full11_Equal,20250818,0.017670856551697606,0.0,1,1,0,0.0,0.013774473518482822,0.003896383033214785
Full11_Equal,20250819,0.004169242529627873,0.0,1,1,0,0.0,-0.0005675499234877313,0.004736792453115604
Full11_Equal,20250820,0.0066060694422046635,0.0,3,3,0,0.0,0.009663675539854921,-0.0030576060976502577
Full11_Equal,20250821,-0.004370467890879686,0.0,3,3,0,0.0,-0.0013061637309246255,-0.003064304159955061
Full11_Equal,20250822,0.005409123011108218,0.0,2,2,0,0.0,0.016496821146642304,-0.011087698135534087
Full11_Equal,20250825,0.012433329745997906,0.0,2,2,0,0.0,0.018085820590332258,-0.005652490844334352
Full11_Equal,20250826,0.0004787666990882504,0.0,2,2,0,0.0,-0.0010984826116665625,0.001577249310754813
Full11_Equal,20250827,-0.02181223452136629,0.0,1,1,0,0.0,-0.01760589678818647,-0.00420633773317982
Full11_Equal,20250828,0.007868877296029449,0.0,1,1,0,0.0,0.015741124572828058,-0.007872247276798609
Full11_Equal,20250829,0.0011341267306534772,0.0,2,2,0,0.0,0.00357751075173085,-0.002443384021077373
Full11_Equal,20250901,0.008836267450353187,0.0,2,2,0,0.0,0.007948914589821943,0.0008873528605312445
Full11_Equal,20250902,-0.02021547423369458,0.3339749759384023,0,0,0,0.0,-0.014810717242482618,-0.005404756991211963
Full11_Equal,20250903,-0.016882808987950644,0.0,0,0,0,0.0,-0.012027003937086,-0.004855805050864644
Full11_Equal,20250904,-0.014659923792794108,0.0,1,1,0,0.0,-0.020216700883904704,0.005556777091110595
Full11_Equal,20250905,0.026237830678910418,0.0,1,1,0,0.0,0.025532806543875575,0.000705024135034843
Full11_Equal,20250908,0.012128520650892899,0.0,1,1,0,0.0,0.006846567497972966,0.005281953152919933
Full11_Equal,20250909,-0.0108647089512136,0.0,0,0,0,0.0,-0.009060526245891709,-0.0018041827053218908
Full11_Equal,20250910,0.0029365667627037836,0.0,0,0,0,0.0,0.0020345658602261008,0.0009020009024776829
Full11_Equal,20250911,0.019801811831533848,0.0,1,1,0,0.0,0.02271704159687138,-0.0029152297653375313
Full11_Equal,20250912,-0.0011968177625880253,0.0,1,1,0,0.0,-0.0017455324744161116,0.0005487147118280863
Full11_Equal,20250915,-0.0032734921122424287,0.0,1,1,0,0.0,0.0008464763967981348,-0.004119968509040563
Full11_Equal,20250916,0.009599803450974732,0.0,1,1,0,0.0,0.004644578400518462,0.00495522505045627
Full11_Equal,20250917,0.00431108006497344,0.0,1,1,0,0.0,0.006718899349838825,-0.002407819284865385
Full11_Equal,20250918,-0.012020566652621268,0.0,1,1,0,0.0,-0.010828165969429482,-0.0011924006831917858
Full11_Equal,20250919,-0.0034550227645509753,0.0,1,1,0,0.0,-0.0030542514337190685,-0.00040077133083190686
Full11_Equal,20250922,0.0026613575892454333,0.0,1,1,0,0.0,0.0050715739506346225,-0.002410216361389189
Full11_Equal,20250923,-0.011768993857836835,0.0,1,1,0,0.0,-0.0062105549494330115,-0.005558438908403823
Full11_Equal,20250924,0.014735017528327732,0.0,2,2,0,0.0,0.01385113640115665,0.0008838811271710822
Full11_Equal,20250925,-0.00510113563134568,0.0,1,1,0,0.0,0.001585956641048547,-0.006687092272394227
Full11_Equal,20250926,-0.011147493083199952,0.0,1,1,0,0.0,-0.012046947278093079,0.0008994541948931269
Full11_Equal,20250929,0.009546370328278292,0.0,1,1,0,0.0,0.01380895873556387,-0.004262588407285578
