experiment,factor,period,included_strategy,excluded_strategy,included_d10_d1_annual_return,excluded_d10_d1_annual_return,d10_d1_annual_return_delta,included_top20_excess_annual_return,excluded_top20_excess_annual_return,top20_excess_annual_return_delta,included_rank_ic_mean,excluded_rank_ic_mean,rank_ic_mean_delta,included_d10_d1_max_drawdown,excluded_d10_d1_max_drawdown,d10_d1_max_drawdown_delta,included_top20_max_drawdown,excluded_top20_max_drawdown,top20_max_drawdown_delta,included_d10_d1_average_two_leg_turnover,excluded_d10_d1_average_two_leg_turnover,d10_d1_average_two_leg_turnover_delta,included_top20_average_monthly_turnover,excluded_top20_average_monthly_turnover,top20_average_monthly_turnover_delta,included_average_valid_stock_count,excluded_average_valid_stock_count,average_valid_stock_count_delta,included_average_available_component_count,excluded_average_available_component_count,average_available_component_count_delta
leave_one_out,Gross_Margin,2025H2,Full11_Equal,LOO_without_Gross_Margin,0.019007585897857338,0.03351999652663307,-0.01451241062877573,-0.059115765483196414,-0.02044761309019938,-0.038668152392997035,-0.011851371711738118,-0.014174829910436185,0.002323458198698067,-0.016520250257826996,-0.005950247142159748,-0.010570003115667248,-0.06878461572191319,-0.07055980552653274,0.001775189804619548,0.7040257181857698,0.7510891970962178,-0.04706347891044804,0.3072593701171212,0.3337448353343026,-0.026485465217181425,5197.666666666667,5190.666666666667,7.0,10.329867674357876,9.348236963553305,0.9816307108045716
leave_one_out,Gross_Margin,2026YTD,Full11_Equal,LOO_without_Gross_Margin,0.20151037111414016,0.19015984285207077,0.011350528262069393,-0.08141330754214726,-0.0788851325518658,-0.002528174990281462,0.04052638135366577,0.043501655930373105,-0.0029752745767073346,-0.02874857975136058,-0.029023752272106407,0.00027517252074582554,-0.1298582533841477,-0.1271198687109889,-0.002738384673158789,0.6674966215663722,0.716304761859128,-0.04880814029275571,0.28201208474203715,0.3143572700743073,-0.032345185332270154,5262.571428571428,5248.714285714285,13.857142857143117,10.301475558522185,9.319645820153342,0.9818297383688428
add_one_back,ROE,2025H1,AOB_add_ROE,Fixed4_Equal,-0.036517300714584255,-0.17514838410829725,0.138631083393713,0.25065867646462836,0.18956121976756846,0.061097456697059904,0.010317076687438078,0.002031788572043978,0.0082852881153941,-0.05035337571494625,-0.07537601998004084,0.025022644265094596,-0.1415114768158674,-0.13237561173706258,-0.009135865078804817,0.6149553387917462,0.687033206842933,-0.07207786805118677,0.24451671020396892,0.26889410241982176,-0.024377392215852833,5121.833333333333,4245.333333333333,876.5,4.440186926085211,3.4401869260852114,0.9999999999999996
add_one_back,ROE,2025H2,AOB_add_ROE,Fixed4_Equal,0.13291373437698528,0.06528315774371163,0.06763057663327365,-0.04828064880043548,-0.05161465846817381,0.0033340096677383357,0.05957705415836843,0.06757681496677087,-0.007999760808402444,-0.025775341763860204,-0.06709523500003667,0.041319893236176464,-0.06251278821692541,-0.06084256983103675,-0.0016702183858886555,0.6685659793843862,0.7264046983082802,-0.05783871892389403,0.26290392283240516,0.28495595259157985,-0.022052029759174696,5158.5,4085.5,1073.0,4.381838568314036,3.381838568314036,1.0
add_one_back,ROE,2026YTD,AOB_add_ROE,Fixed4_Equal,-0.12337548788024222,-0.21730545321025752,0.0939299653300153,-0.1970030248234954,-0.19811590090791442,0.0011128760844190122,0.06887022153780428,0.07092012813742997,-0.0020499065996256866,-0.15493556266206754,-0.23063427402819647,0.07569871136612893,-0.14753031992560994,-0.14688251278877051,-0.0006478071368394289,0.6113522008892217,0.6751076833046351,-0.0637554824154134,0.24335088238471,0.25341618895217,-0.010065306567459992,5208.285714285715,4118.285714285715,1090.0,4.35563598664014,3.35563598664014,0.9999999999999996
add_one_back,Revenue_Growth,2025H1,AOB_add_Revenue_Growth,Fixed4_Equal,0.009498252650447458,-0.17514838410829725,0.1846466367587447,0.26735049884949813,0.18956121976756846,0.07778927908192967,0.01967878045833851,0.002031788572043978,0.01764699188629453,-0.05272596659119899,-0.07537601998004084,0.02265005338884185,-0.14720442451130344,-0.13237561173706258,-0.014828812774240863,0.7062100472030526,0.687033206842933,0.019176840360119574,0.2795934440979297,0.26889410241982176,0.010699341678107932,5121.833333333333,4245.333333333333,876.5,4.440186926085211,3.4401869260852114,0.9999999999999996
add_one_back,Revenue_Growth,2025H2,AOB_add_Revenue_Growth,Fixed4_Equal,0.20179844244078238,0.06528315774371163,0.13651528469707075,-0.01592151585508428,-0.05161465846817381,0.035693142613089535,0.0649276382211661,0.06757681496677087,-0.0026491767456047755,-0.02303915195581885,-0.06709523500003667,0.04405608304421782,-0.06274365923000447,-0.06084256983103675,-0.0019010893989677147,0.719650479815601,0.7264046983082802,-0.006754218492679209,0.2850260102849203,0.28495595259157985,7.005769334045286e-05,5158.5,4085.5,1073.0,4.381838568314036,3.381838568314036,1.0
add_one_back,Revenue_Growth,2026YTD,AOB_add_Revenue_Growth,Fixed4_Equal,-0.003346545745998797,-0.21730545321025752,0.21395890746425872,-0.13382751735842247,-0.19811590090791442,0.06428838354949196,0.08273901122080428,0.07092012813742997,0.01181888308337431,-0.11094464919051228,-0.23063427402819647,0.1196896248376842,-0.12251434483312729,-0.14688251278877051,0.024368167955643227,0.7100169921877661,0.6751076833046351,0.03490930888313104,0.2718348167212169,0.25341618895217,0.018418627769046902,5208.285714285715,4118.285714285715,1090.0,4.35563598664014,3.35563598664014,0.9999999999999996
add_one_back,Momentum_60D,2025H1,AOB_add_Momentum_60D,Fixed4_Equal,-0.13742408596923517,-0.17514838410829725,0.037724298139062085,0.19729341664011257,0.18956121976756846,0.007732196872544117,-0.023445493409362268,0.002031788572043978,-0.025477281981406245,-0.05395200382084642,-0.07537601998004084,0.021424016159194426,-0.1520043292634914,-0.13237561173706258,-0.019628717526428807,0.8984366188206557,0.687033206842933,0.21140341197772272,0.3728607671952724,0.26889410241982176,0.10396666477545063,5099.833333333333,4245.333333333333,854.5,4.434685448088067,3.4401869260852114,0.9944985220028557
add_one_back,Momentum_60D,2025H2,AOB_add_Momentum_60D,Fixed4_Equal,0.16266074375620687,0.06528315774371163,0.09737758601249524,-0.05098185302579927,-0.05161465846817381,0.00063280544237454,0.030616778009097692,0.06757681496677087,-0.03696003695767318,-0.025419606528722993,-0.06709523500003667,0.041675628471313675,-0.06741093752471361,-0.06084256983103675,-0.006568367693676858,0.8816184967789806,0.7264046983082802,0.15521379847070038,0.37708861053607795,0.28495595259157985,0.0921326579444981,5142.5,4085.5,1057.0,4.376999020448507,3.381838568314036,0.9951604521344715
