experiment,factor,month,included_strategy,excluded_strategy,included_d10_d1_return,excluded_d10_d1_return,d10_d1_return_delta,included_top20_return,excluded_top20_return,top20_return_delta,included_benchmark_return,excluded_benchmark_return,benchmark_return_delta,included_top20_excess_return,excluded_top20_excess_return,top20_excess_return_delta,included_rank_ic,excluded_rank_ic,rank_ic_delta,included_d10_d1_month_drawdown,excluded_d10_d1_month_drawdown,d10_d1_month_drawdown_delta,included_top20_within_month_max_drawdown,excluded_top20_within_month_max_drawdown,top20_within_month_max_drawdown_delta,included_d10_d1_two_leg_turnover,excluded_d10_d1_two_leg_turnover,d10_d1_two_leg_turnover_delta,included_top20_turnover,excluded_top20_turnover,top20_turnover_delta
leave_one_out,Turnover_20D,2025-12,Full11_Equal,LOO_without_Turnover_20D,0.017114842665492347,0.009495638403092865,0.0076192042623994816,0.022983200187354447,0.023695609855094446,-0.0007124096677399994,0.03250519098924354,0.03250519098924354,0.0,-0.00952199080188909,-0.008809581134149091,-0.0007124096677399994,0.045661597552523726,0.05999630263239391,-0.014334705079870183,0.0,0.0,0.0,-0.033420082550975505,-0.02966597006368077,-0.0037541124872947362,0.6518300350784301,0.5124760076775432,0.13935402740088687,0.2885906040268456,0.21880998080614203,0.06978062322070358
leave_one_out,Turnover_20D,2026-01,Full11_Equal,LOO_without_Turnover_20D,0.035873746435556964,0.04188196536842659,-0.0060082189328696245,0.08599018527567104,0.08528589857199198,0.0007042867036790579,0.05745226824691163,0.05745226824691163,0.0,0.028537917028759408,0.02783363032508035,0.0007042867036790579,0.07890713825938925,0.11850933812647939,-0.03960219986709014,0.0,0.0,0.0,-0.027369374654805045,-0.024222615732126473,-0.003146758922678572,0.6341241808124006,0.5492589906448943,0.08486519016750638,0.2932187201528176,0.2045889101338432,0.08862981001897438
leave_one_out,Turnover_20D,2026-02,Full11_Equal,LOO_without_Turnover_20D,-0.0024933431645568493,-0.006498024677237257,0.004004681512680408,0.03400590043025087,0.03262972666559549,0.0013761737646553751,0.022251534182126997,0.022251534182126997,0.0,0.011754366248123871,0.010378192483468496,0.0013761737646553751,-0.00749753249316682,-0.004264862638145651,-0.003232669855021169,-0.0024933431645568493,-0.006498024677237257,0.004004681512680408,-0.01020099299942756,-0.007854004368249123,-0.002346988631178437,0.6214249363867685,0.5081188971436078,0.11330603924316074,0.25738798856053385,0.20038167938931298,0.057006309171220876
leave_one_out,Turnover_20D,2026-03,Full11_Equal,LOO_without_Turnover_20D,-0.012205726407191753,-0.0036709386994302484,-0.008534787707761504,-0.09795344905038939,-0.09515919625006197,-0.0027942528003274125,-0.08691410866895877,-0.08691410866895877,0.0,-0.011039340381430618,-0.008245087581103205,-0.0027942528003274125,0.004026984924606448,0.04198699896680585,-0.0379600140421994,-0.012205726407191753,-0.0036709386994302484,-0.008534787707761504,-0.12308673015945382,-0.11811754838453847,-0.004969181774915343,0.5289516567083107,0.48428934932751727,0.04466230738079341,0.21408182683158894,0.18207816968541468,0.03200365714617426
leave_one_out,Turnover_20D,2026-04,Full11_Equal,LOO_without_Turnover_20D,-0.014289551480638818,-0.027051832290092226,0.012762280809453408,0.06787856436694772,0.06368800227367255,0.004190562093275174,0.08556869830626113,0.08556869830626113,0.0,-0.0176901339393134,-0.021880696032588576,0.004190562093275174,-0.05263620213938488,-0.0557070092563113,0.0030708071169264217,-0.014289551480638818,-0.027051832290092226,0.012762280809453408,-0.03094050446265273,-0.030372752617933818,-0.0005677518447189112,0.6620822017019736,0.5185568884042167,0.14352531329775697,0.26140684410646386,0.2066666666666667,0.05474017743979717
leave_one_out,Turnover_20D,2026-05,Full11_Equal,LOO_without_Turnover_20D,0.04260515299440781,0.03618122090419762,0.006423932090210194,-0.018002449297810696,-0.02767535079449479,0.009672901496684094,0.004189687101620931,0.004189687101620931,0.0,-0.022192136399431628,-0.03186503789611572,0.009672901496684094,0.09731571426223916,0.11800868266561602,-0.020692968403376866,0.0,0.0,0.0,-0.06542039654705778,-0.06614230311806957,0.0007219065710117878,1.0843252256914495,1.0047618704049752,0.07956335528647429,0.41421800947867304,0.39601139601139607,0.018206613467276977
leave_one_out,Turnover_20D,2026-06,Full11_Equal,LOO_without_Turnover_20D,0.05962376329946739,0.017488087244819095,0.0421356760546483,-0.017468610601849455,-0.037706101496927324,0.02023749089507787,0.028699264451115036,0.028699264451115036,0.0,-0.04616787505296449,-0.06640536594804236,0.02023749089507787,0.07823252630452275,0.04942460670455891,0.028807919599963844,0.0,0.0,0.0,-0.045433029693300875,-0.05795481998337537,0.012521790290074497,0.5524216646617404,0.4351692730709744,0.11725239159076595,0.2637051039697543,0.20340586565752133,0.06029923831223294
leave_one_out,Turnover_20D,2026-07,Full11_Equal,LOO_without_Turnover_20D,0.0013771397210906589,0.02540558397675774,-0.02402844425566708,-0.024941148168690974,-0.0102366073083483,-0.014704540860342674,-0.04664325137707237,-0.04664325137707237,0.0,0.021702103208381396,0.03640664406872407,-0.014704540860342674,0.08533604035745451,0.1800972138572842,-0.09476117349982968,0.0,0.0,0.0,-0.03930799663949758,-0.03133986075222572,-0.007968135887271854,0.5891464850019617,0.5013748066678123,0.08777167833414934,0.2700661000944287,0.2251655629139073,0.04490053718052142
leave_one_out,Debt_to_Equity,2025-01,Full11_Equal,LOO_without_Debt_to_Equity,0.026779805854694638,0.01956482992317876,0.007214975931515877,0.0059220886230550995,0.006650412542962503,-0.0007283239199074032,-0.024839993739835253,-0.024839993739835253,0.0,0.030762082362890353,0.031490406282797756,-0.0007283239199074032,0.05748194126438613,0.04719609246471045,0.01028584879967568,0.0,0.0,0.0,-0.03935065827692685,-0.03902593623136974,-0.00032472204555711315,0.6873468799538838,0.7399632891134018,-0.05261640915951804,0.2928015564202334,0.2911392405063291,0.0016623159139043109
leave_one_out,Debt_to_Equity,2025-02,Full11_Equal,LOO_without_Debt_to_Equity,-0.018236653318983498,-0.028283971208862058,0.01004731788987856,0.07563354235071018,0.07550280795155406,0.00013073439915611829,0.04635343081440668,0.04635343081440668,0.0,0.0292801115363035,0.02914937713714738,0.00013073439915611829,-0.11032809967666071,-0.11309041675489621,0.0027623170782355017,-0.018236653318983498,-0.028283971208862058,0.01004731788987856,-0.031949630313159005,-0.032598327645766534,0.0006486973326075285,0.47909610897870103,0.49171923992293454,-0.012623130944233507,0.21414728682170545,0.2145631067961165,-0.00041581997441106355
leave_one_out,Debt_to_Equity,2025-03,Full11_Equal,LOO_without_Debt_to_Equity,0.042376214040666715,0.043224089676305644,-0.0008478756356389283,0.018451353994164865,0.017846994277403105,0.0006043597167617598,-0.004237894785310781,-0.004237894785310781,0.0,0.022689248779475646,0.022084889062713886,0.0006043597167617598,0.15925551559964743,0.159253688424256,1.8271753914334e-06,0.0,0.0,0.0,-0.058545480276141704,-0.05731484191648162,-0.0012306383596600856,0.42865206592910365,0.4975558157984209,-0.06890374986931724,0.1802325581395349,0.1825242718446602,-0.0022917137051252923
leave_one_out,Debt_to_Equity,2025-04,Full11_Equal,LOO_without_Debt_to_Equity,0.0038562936361421496,0.012268771258653333,-0.008412477622511183,-0.010524945879211378,-0.013112555665301784,0.0025876097860904057,-0.03316190387796336,-0.03316190387796336,0.0,0.022636957998751983,0.020049348212661577,0.0025876097860904057,-0.027262007315000406,-0.030342887087962896,0.003080879772962491,0.0,0.0,0.0,-0.13193595216233056,-0.13243340874487441,0.0004974565825438537,0.5290697674418605,0.5876872130654023,-0.058617445623541764,0.24612403100775193,0.2521823472356935,-0.0060583162279415625
leave_one_out,Debt_to_Equity,2025-05,Full11_Equal,LOO_without_Debt_to_Equity,-0.01651337222418736,-0.0082423585662863,-0.00827101365790106,0.0395942754804679,0.04094047028891423,-0.0013461948084463327,0.02095829772717739,0.02095829772717739,0.0,0.01863597775329051,0.019982172561736844,-0.0013461948084463327,-0.0495087859105357,-0.04854512187185419,-0.0009636640386815123,-0.01651337222418736,-0.0082423585662863,-0.00827101365790106,-0.028389640578925235,-0.027987297901371,-0.0004023426775542349,1.005813953488372,1.0552683073681042,-0.04945435387973207,0.42344961240310075,0.45392822502424834,-0.030478612621147594
leave_one_out,Debt_to_Equity,2025-06,Full11_Equal,LOO_without_Debt_to_Equity,-0.01587360559510398,-0.015212611443631618,-0.0006609941514723605,0.05519747361572147,0.054990081423375026,0.00020739219234644501,0.039798836591690145,0.039798836591690145,0.0,0.015398637024031325,0.01519124483168488,0.00020739219234644501,-0.06442435059537203,-0.06513821548153727,0.000713864886165233,-0.01587360559510398,-0.015212611443631618,-0.0006609941514723605,-0.040669767487521935,-0.039344253185630285,-0.0013255143018916504,0.6478249416723113,0.7060585534733198,-0.0582336118010085,0.30329457364341084,0.30843840931134825,-0.005143835667937413
leave_one_out,Debt_to_Equity,2025-07,Full11_Equal,LOO_without_Debt_to_Equity,-0.009569208205859048,-0.010045507120333697,0.0004762989144746488,0.04678903471527329,0.047481547189267115,-0.0006925124739938227,0.04330015131716358,0.04330015131716358,0.0,0.00348888339810971,0.004181395872103533,-0.0006925124739938227,-0.023226716916514588,-0.02469555833039034,0.0014688414138757516,-0.009569208205859048,-0.010045507120333697,0.0004762989144746488,-0.01326028390863987,-0.013427759034616682,0.00016747512597681258,0.6525096525096524,0.678147614317827,-0.02563796180817457,0.28957528957528955,0.30241545893719807,-0.012840169361908516
leave_one_out,Debt_to_Equity,2025-08,Full11_Equal,LOO_without_Debt_to_Equity,0.018226690949635138,0.01501842401871456,0.003208266930920578,0.08973511329500461,0.09048326052600641,-0.0007481472310018056,0.10741528215523433,0.10741528215523433,0.0,-0.017680168860229717,-0.01693202162922791,-0.0007481472310018056,-0.02313320652320062,-0.02934003853938237,0.006206832016181749,0.0,0.0,0.0,-0.02181223452136638,-0.021552342594232443,-0.00025989192713393727,0.7148362235067437,0.7462636046451077,-0.03142738113836396,0.3102119460500964,0.3217726396917149,-0.011560693641618491
leave_one_out,Debt_to_Equity,2025-09,Full11_Equal,LOO_without_Debt_to_Equity,0.000655723191766544,-0.004571490841324355,0.005227214033090899,0.0016387283797365537,0.003126858706939295,-0.0014881303272027413,0.026469372651721335,0.026469372651721335,0.0,-0.02483064427198478,-0.02334251394478204,-0.0014881303272027413,-0.016261496206210438,-0.01412146998526996,-0.0021400262209404775,0.0,-0.004571490841324355,0.004571490841324355,-0.05087805836336401,-0.05138917816128952,0.0005111197979255078,0.796872684155921,0.8331585094590874,-0.036285825303166375,0.3339749759384023,0.33911368015414256,-0.005138704215740253
leave_one_out,Debt_to_Equity,2025-10,Full11_Equal,LOO_without_Debt_to_Equity,-0.010744962657302404,-0.008457817838706139,-0.002287144818596265,0.013945984568446423,0.013664381178096097,0.0002816033903503268,-0.0014999674834007548,-0.0014999674834007548,0.0,0.015445952051847178,0.015164348661496851,0.0002816033903503268,-0.03272608915478578,-0.03627402930116855,0.0035479401463827664,-0.010744962657302404,-0.008457817838706139,-0.002287144818596265,-0.03822112863362881,-0.03771909483967417,-0.0005020337939546371,0.6223645356562824,0.6620757373647547,-0.03971120170847231,0.29394812680115273,0.29162656400384984,0.0023215627973028896
leave_one_out,Debt_to_Equity,2025-11,Full11_Equal,LOO_without_Debt_to_Equity,-0.005838016873826568,-0.009676073489432002,0.003838056615605434,-0.012989515496685256,-0.011895283283752334,-0.0010942322129329218,-0.022820051048915158,-0.022820051048915158,0.0,0.009830535552229902,0.010924767765162824,-0.0010942322129329218,-0.021422319022241006,-0.015992453064801578,-0.005429865957439429,-0.005838016873826568,-0.009676073489432002,0.003838056615605434,-0.0687846157219133,-0.06960678858963565,0.0008221728677223483,0.7857411782075889,0.8222464196072642,-0.03650524139967526,0.3272552783109405,0.3381364073006724,-0.010881128989731925
leave_one_out,Debt_to_Equity,2025-12,Full11_Equal,LOO_without_Debt_to_Equity,0.017114842665492347,0.013299558527919864,0.0038152841375724833,0.022983200187354447,0.021463375306676635,0.0015198248806778114,0.03250519098924354,0.03250519098924354,0.0,-0.00952199080188909,-0.011041815682566902,0.0015198248806778114,0.045661597552523726,0.040993857391436975,0.004667740161086752,0.0,0.0,0.0,-0.033420082550975505,-0.03493890791151577,0.0015188253605402657,0.6518300350784301,0.6761553226044589,-0.024325287526028805,0.2885906040268456,0.297790585975024,-0.009199981948178393
leave_one_out,Debt_to_Equity,2026-01,Full11_Equal,LOO_without_Debt_to_Equity,0.035873746435556964,0.0349419540962288,0.0009317923393281635,0.08599018527567104,0.08830130841300421,-0.002311123137333171,0.05745226824691163,0.05745226824691163,0.0,0.028537917028759408,0.03084904016609258,-0.002311123137333171,0.07890713825938925,0.07948085177487768,-0.0005737135154884332,0.0,0.0,0.0,-0.027369374654805045,-0.025312421600180435,-0.0020569530546246106,0.6341241808124006,0.6652841205756687,-0.03115993976326803,0.2932187201528176,0.2921455938697318,0.0010731262830857569
leave_one_out,Debt_to_Equity,2026-02,Full11_Equal,LOO_without_Debt_to_Equity,-0.0024933431645568493,-0.0011064880629947371,-0.0013868551015621122,0.03400590043025087,0.03615958636236649,-0.002153685932115623,0.022251534182126997,0.022251534182126997,0.0,0.011754366248123871,0.013908052180239494,-0.002153685932115623,-0.00749753249316682,0.0008834011749029737,-0.008380933668069794,-0.0024933431645568493,-0.0011064880629947371,-0.0013868551015621122,-0.01020099299942756,-0.009684847855905843,-0.0005161451435217179,0.6214249363867685,0.6169011720403428,0.004523764346425763,0.25738798856053385,0.26838586437440304,-0.010997875813869185
leave_one_out,Debt_to_Equity,2026-03,Full11_Equal,LOO_without_Debt_to_Equity,-0.012205726407191753,-0.010700396505929355,-0.0015053299012623977,-0.09795344905038939,-0.09835530541583304,0.00040185636544365355,-0.08691410866895877,-0.08691410866895877,0.0,-0.011039340381430618,-0.011441196746874271,0.00040185636544365355,0.004026984924606448,0.004956975069989937,-0.0009299901453834894,-0.012205726407191753,-0.010700396505929355,-0.0015053299012623977,-0.12308673015945382,-0.12169934022373419,-0.0013873899357196295,0.5289516567083107,0.5653671565980178,-0.03641549988970716,0.21408182683158894,0.23473282442748095,-0.020650997595892007
leave_one_out,Debt_to_Equity,2026-04,Full11_Equal,LOO_without_Debt_to_Equity,-0.014289551480638818,-0.02805698021885472,0.013767428738215903,0.06787856436694772,0.06516129886053124,0.0027172655064164886,0.08556869830626113,0.08556869830626113,0.0,-0.0176901339393134,-0.02040739944572989,0.0027172655064164886,-0.05263620213938488,-0.058432075422417455,0.0057958732830325765,-0.014289551480638818,-0.02805698021885472,0.013767428738215903,-0.03094050446265273,-0.03120473008751279,0.0002642256248600594,0.6620822017019736,0.6729298436932025,-0.010847641991228896,0.26140684410646386,0.28884652049571014,-0.02743967638924627
leave_one_out,Debt_to_Equity,2026-05,Full11_Equal,LOO_without_Debt_to_Equity,0.04260515299440781,0.045226465666273086,-0.0026213126718652724,-0.018002449297810696,-0.019734443085589026,0.0017319937877783298,0.004189687101620931,0.004189687101620931,0.0,-0.022192136399431628,-0.023924130187209958,0.0017319937877783298,0.09731571426223916,0.09874336365452376,-0.0014276493922845968,0.0,0.0,0.0,-0.06542039654705778,-0.06592061185308329,0.0005002153060255088,1.0843252256914495,1.1246496469310159,-0.040324421239566366,0.41421800947867304,0.4420152091254753,-0.027797199646802273
leave_one_out,Debt_to_Equity,2026-06,Full11_Equal,LOO_without_Debt_to_Equity,0.05962376329946739,0.0394391189447878,0.020184644354679593,-0.017468610601849455,-0.015953876707837766,-0.0015147338940116883,0.028699264451115036,0.028699264451115036,0.0,-0.04616787505296449,-0.0446531411589528,-0.0015147338940116883,0.07823252630452275,0.07313003265692461,0.005102493647598141,0.0,0.0,0.0,-0.045433029693300875,-0.04421969218773547,-0.0012133375055654039,0.5524216646617404,0.5857304065321143,-0.033308741870373915,0.2637051039697543,0.26540284360189575,-0.0016977396321414817
leave_one_out,Debt_to_Equity,2026-07,Full11_Equal,LOO_without_Debt_to_Equity,0.0013771397210906589,0.0014878157839723904,-0.0001106760628817316,-0.024941148168690974,-0.024034329261778842,-0.0009068189069121324,-0.04664325137707237,-0.04664325137707237,0.0,0.021702103208381396,0.022608922115293528,-0.0009068189069121324,0.08533604035745451,0.08809574092769962,-0.002759700570245105,0.0,0.0,0.0,-0.03930799663949758,-0.03895013964973271,-0.0003578569897648709,0.5891464850019617,0.5894967224426427,-0.0003502374406810782,0.2700661000944287,0.2803030303030303,-0.010236930208601558
leave_one_out,Volatility,2025-01,Full11_Equal,LOO_without_Volatility,0.026779805854694638,0.023478964931432422,0.003300840923262216,0.0059220886230550995,0.0026196912246467807,0.003302397398408319,-0.024839993739835253,-0.024839993739835253,0.0,0.030762082362890353,0.027459684964482034,0.003302397398408319,0.05748194126438613,0.055216397206482304,0.002265544057903829,0.0,0.0,0.0,-0.03935065827692685,-0.04132104985286322,0.00197039157593637,0.6873468799538838,0.7262801404722354,-0.038933260518351664,0.2928015564202334,0.30836575875486383,-0.015564202334630406
leave_one_out,Volatility,2025-02,Full11_Equal,LOO_without_Volatility,-0.018236653318983498,-0.008337587673711955,-0.009899065645271543,0.07563354235071018,0.08336613537717219,-0.007732593026462009,0.04635343081440668,0.04635343081440668,0.0,0.0292801115363035,0.03701270456276551,-0.007732593026462009,-0.11032809967666071,-0.06687797153856405,-0.043450128138096664,-0.018236653318983498,-0.008337587673711955,-0.009899065645271543,-0.031949630313159005,-0.03412860999308931,0.002178979679930304,0.47909610897870103,0.5314555580642734,-0.05235944908557233,0.21414728682170545,0.21414728682170545,0.0
leave_one_out,Volatility,2025-03,Full11_Equal,LOO_without_Volatility,0.042376214040666715,0.023092161415623425,0.01928405262504329,0.018451353994164865,0.012760128438269014,0.005691225555895851,-0.004237894785310781,-0.004237894785310781,0.0,0.022689248779475646,0.016998023223579795,0.005691225555895851,0.15925551559964743,0.10088181637590692,0.05837369922374051,0.0,0.0,0.0,-0.058545480276141704,-0.06800695349776131,0.00946147322161961,0.42865206592910365,0.4887897945360126,-0.06013772860690897,0.1802325581395349,0.19961240310077522,-0.019379844961240317
leave_one_out,Volatility,2025-04,Full11_Equal,LOO_without_Volatility,0.0038562936361421496,0.014596699188398343,-0.010740405552256194,-0.010524945879211378,-0.006721563858365642,-0.003803382020845736,-0.03316190387796336,-0.03316190387796336,0.0,0.022636957998751983,0.02644034001959772,-0.003803382020845736,-0.027262007315000406,-0.0024938563755835205,-0.024768150939416884,0.0,0.0,0.0,-0.13193595216233056,-0.1399722460081415,0.008036293845810949,0.5290697674418605,0.6201550387596898,-0.09108527131782929,0.24612403100775193,0.2771317829457365,-0.03100775193798455
leave_one_out,Volatility,2025-05,Full11_Equal,LOO_without_Volatility,-0.01651337222418736,-0.012042698074289926,-0.004470674149897436,0.0395942754804679,0.04286083740907265,-0.00326656192860475,0.02095829772717739,0.02095829772717739,0.0,0.01863597775329051,0.02190253968189526,-0.00326656192860475,-0.0495087859105357,-0.07227966878421227,0.022770882873676568,-0.01651337222418736,-0.012042698074289926,-0.004470674149897436,-0.028389640578925235,-0.03174485563978702,0.0033552150608617826,1.005813953488372,1.0387596899224807,-0.032945736434108586,0.42344961240310075,0.440891472868217,-0.017441860465116255
leave_one_out,Volatility,2025-06,Full11_Equal,LOO_without_Volatility,-0.01587360559510398,-0.014177742896409162,-0.0016958626986948167,0.05519747361572147,0.059387431914703415,-0.004189958298981944,0.039798836591690145,0.039798836591690145,0.0,0.015398637024031325,0.01958859532301327,-0.004189958298981944,-0.06442435059537203,-0.061618472093172554,-0.002805878502199481,-0.01587360559510398,-0.014177742896409162,-0.0016958626986948167,-0.040669767487521935,-0.04285596956183135,0.002186202074309418,0.6478249416723113,0.6982652216452172,-0.0504402799729059,0.30329457364341084,0.3003875968992248,0.0029069767441860517
leave_one_out,Volatility,2025-07,Full11_Equal,LOO_without_Volatility,-0.009569208205859048,-0.01795362000903944,0.008384411803180392,0.04678903471527329,0.04503230024309124,0.0017567344721820533,0.04330015131716358,0.04330015131716358,0.0,0.00348888339810971,0.0017321489259276568,0.0017567344721820533,-0.023226716916514588,-0.06629739907073966,0.04307068215422507,-0.009569208205859048,-0.01795362000903944,0.008384411803180392,-0.01326028390863987,-0.013699711202217357,0.0004394272935774879,0.6525096525096524,0.6988416988416988,-0.04633204633204635,0.28957528957528955,0.30212355212355213,-0.012548262548262579
leave_one_out,Volatility,2025-08,Full11_Equal,LOO_without_Volatility,0.018226690949635138,0.02991533428964188,-0.011688643340006744,0.08973511329500461,0.0927207796400491,-0.002985666345044491,0.10741528215523433,0.10741528215523433,0.0,-0.017680168860229717,-0.014694502515185226,-0.002985666345044491,-0.02313320652320062,-0.0021401128730104764,-0.020993093650190146,0.0,0.0,0.0,-0.02181223452136638,-0.023656647387345187,0.0018444128659788062,0.7148362235067437,0.7437379576107899,-0.028901734104046173,0.3102119460500964,0.3246628131021195,-0.014450867052023086
leave_one_out,Volatility,2025-09,Full11_Equal,LOO_without_Volatility,0.000655723191766544,-0.006211113940153501,0.006866837131920045,0.0016387283797365537,-0.0028678250235620872,0.004506553403298641,0.026469372651721335,0.026469372651721335,0.0,-0.02483064427198478,-0.029337197675283422,0.004506553403298641,-0.016261496206210438,-0.06574338512301153,0.049481888916801095,0.0,-0.006211113940153501,0.006211113940153501,-0.05087805836336401,-0.05362210040139537,0.002744042038031358,0.796872684155921,0.8180228249592412,-0.021150140803320117,0.3339749759384023,0.35129932627526467,-0.01732435033686236
leave_one_out,Volatility,2025-10,Full11_Equal,LOO_without_Volatility,-0.010744962657302404,-0.015480084717075515,0.004735122059773111,0.013945984568446423,0.01235427959884472,0.0015917049696017038,-0.0014999674834007548,-0.0014999674834007548,0.0,0.015445952051847178,0.013854247082245474,0.0015917049696017038,-0.03272608915478578,-0.05978390327539936,0.02705781412061358,-0.010744962657302404,-0.015480084717075515,0.004735122059773111,-0.03822112863362881,-0.04436907926680367,0.006147950633174859,0.6223645356562824,0.6300236232098038,-0.007659087553521404,0.29394812680115273,0.30355427473583096,-0.009606147934678233
leave_one_out,Volatility,2025-11,Full11_Equal,LOO_without_Volatility,-0.005838016873826568,-0.012529163061055781,0.006691146187229213,-0.012989515496685256,-0.01883952224301333,0.005850006746328074,-0.022820051048915158,-0.022820051048915158,0.0,0.009830535552229902,0.0039805288059018284,0.005850006746328074,-0.021422319022241006,-0.08988396472887224,0.06846164570663123,-0.005838016873826568,-0.012529163061055781,0.006691146187229213,-0.0687846157219133,-0.07286735647872378,0.004082740756810477,0.7857411782075889,0.7780230326295585,0.007718145578030411,0.3272552783109405,0.3387715930902111,-0.01151631477927062
leave_one_out,Volatility,2025-12,Full11_Equal,LOO_without_Volatility,0.017114842665492347,0.027257744644270332,-0.010142901978777985,0.022983200187354447,0.027939266953459718,-0.0049560667661052715,0.03250519098924354,0.03250519098924354,0.0,-0.00952199080188909,-0.004565924035783819,-0.0049560667661052715,0.045661597552523726,0.05366006459124364,-0.007998467038719911,0.0,0.0,0.0,-0.033420082550975505,-0.03247998303026456,-0.0009400995207109464,0.6518300350784301,0.6594744854060494,-0.00764445032761929,0.2885906040268456,0.3077660594439118,-0.019175455417066167
leave_one_out,Volatility,2026-01,Full11_Equal,LOO_without_Volatility,0.035873746435556964,0.029186595629110634,0.006687150806446329,0.08599018527567104,0.08488065483927465,0.0011095304363963887,0.05745226824691163,0.05745226824691163,0.0,0.028537917028759408,0.02742838659236302,0.0011095304363963887,0.07890713825938925,0.03475414429478948,0.04415299396459977,0.0,0.0,0.0,-0.027369374654805045,-0.03044677818293151,0.0030774035281264656,0.6341241808124006,0.6741786230350445,-0.04005444222264387,0.2932187201528176,0.29894937917860553,-0.005730659025787954
leave_one_out,Volatility,2026-02,Full11_Equal,LOO_without_Volatility,-0.0024933431645568493,0.0007938121444841517,-0.003287155309041001,0.03400590043025087,0.03429061971604064,-0.00028471928578976957,0.022251534182126997,0.022251534182126997,0.0,0.011754366248123871,0.01203908553391364,-0.00028471928578976957,-0.00749753249316682,-0.029421189528081038,0.021923657034914217,-0.0024933431645568493,0.0,-0.0024933431645568493,-0.01020099299942756,-0.012685842140430226,0.002484849141002665,0.6214249363867685,0.6118647764449292,0.009560159941839341,0.25738798856053385,0.28789323164918973,-0.030505243088655876
leave_one_out,Volatility,2026-03,Full11_Equal,LOO_without_Volatility,-0.012205726407191753,-0.025234642981545097,0.013028916574353344,-0.09795344905038939,-0.10626547710206757,0.008312028051678189,-0.08691410866895877,-0.08691410866895877,0.0,-0.011039340381430618,-0.019351368433108806,0.008312028051678189,0.004026984924606448,-0.05424853022300977,0.05827551514761621,-0.012205726407191753,-0.025234642981545097,0.013028916574353344,-0.12308673015945382,-0.12728355742300557,0.00419682726355175,0.5289516567083107,0.5365344921238457,-0.007582835415535061,0.21408182683158894,0.26165556612749763,-0.04757373929590869
leave_one_out,Volatility,2026-04,Full11_Equal,LOO_without_Volatility,-0.014289551480638818,0.0008208150497195366,-0.015110366530358355,0.06787856436694772,0.07761405597932725,-0.009735491612379521,0.08556869830626113,0.08556869830626113,0.0,-0.0176901339393134,-0.00795464232693388,-0.009735491612379521,-0.05263620213938488,-0.02539624167345494,-0.027239960465929938,-0.014289551480638818,0.0,-0.014289551480638818,-0.03094050446265273,-0.03198118939564676,0.0010406849329940293,0.6620822017019736,0.684917617237009,-0.02283541553503532,0.26140684410646386,0.2984790874524714,-0.03707224334600756
leave_one_out,Volatility,2026-05,Full11_Equal,LOO_without_Volatility,0.04260515299440781,0.039308201208085425,0.0032969517863223885,-0.018002449297810696,-0.011588390927965597,-0.006414058369845099,0.004189687101620931,0.004189687101620931,0.0,-0.022192136399431628,-0.01577807802958653,-0.006414058369845099,0.09731571426223916,0.06740371888304114,0.029911995379198017,0.0,0.0,0.0,-0.06542039654705778,-0.06814518913737899,0.0027247925903212122,1.0843252256914495,1.0842820999367488,4.312575470066804e-05,0.41421800947867304,0.44454976303317534,-0.030331753554502294
leave_one_out,Volatility,2026-06,Full11_Equal,LOO_without_Volatility,0.05962376329946739,0.09017935256998566,-0.03055558927051827,-0.017468610601849455,-0.004025943300050017,-0.013442667301799438,0.028699264451115036,0.028699264451115036,0.0,-0.04616787505296449,-0.03272520775116505,-0.013442667301799438,0.07823252630452275,0.10432254848646885,-0.0260900221819461,0.0,0.0,0.0,-0.045433029693300875,-0.04730799066050062,0.0018749609671997458,0.5524216646617404,0.5410616085238014,0.011360056137939,0.2637051039697543,0.2665406427221172,-0.0028355387523629205
leave_one_out,Volatility,2026-07,Full11_Equal,LOO_without_Volatility,0.0013771397210906589,-0.014844219715903773,0.01622135943699443,-0.024941148168690974,-0.03406640184872789,0.009125253680036916,-0.04664325137707237,-0.04664325137707237,0.0,0.021702103208381396,0.01257684952834448,0.009125253680036916,0.08533604035745451,0.0008916527678709638,0.08444438758958354,0.0,-0.014844219715903773,0.014844219715903773,-0.03930799663949758,-0.0480026450703559,0.00869464843085832,0.5891464850019617,0.5985804472661127,-0.009433962264151052,0.2700661000944287,0.2719546742209632,-0.0018885741265344813
leave_one_out,Main_Net_In,2025-01,Full11_Equal,LOO_without_Main_Net_In,0.026779805854694638,0.0229274964456625,0.0038523094090321397,0.0059220886230550995,0.00619413764152088,-0.0002720490184657809,-0.024839993739835253,-0.024839993739835253,0.0,0.030762082362890353,0.031034131381356134,-0.0002720490184657809,0.05748194126438613,0.0687750049500849,-0.011293063685698768,0.0,0.0,0.0,-0.03935065827692685,-0.0402184968021303,0.000867838525203446,0.6873468799538838,0.5315379889412246,0.15580889101265916,0.2928015564202334,0.24513618677042798,0.047665369649805445
