factor,trade_date,valid_stock_count,total_stock_count,average_available_component_count,configured_component_count,available_weight_sum_min,available_weight_sum_max
LOO_without_Turnover_20D,20250731,5189,5191,9.339048352918512,10,0.0,1.0
LOO_without_Turnover_20D,20250829,5191,5194,9.335386984982673,10,0.0,1.0
LOO_without_Turnover_20D,20250930,5199,5201,9.333974235723899,10,0.0,1.0
LOO_without_Turnover_20D,20251031,5208,5213,9.331287166698639,10,0.0,1.0
LOO_without_Turnover_20D,20251128,5210,5214,9.330456463367856,10,0.0,1.0
LOO_without_Turnover_20D,20251231,5228,5237,9.321940042008784,10,0.0,1.0
LOO_without_Turnover_20D,20260130,5238,5248,9.317073170731707,10,0.0,1.0
LOO_without_Turnover_20D,20260227,5244,5257,9.316720563058778,10,0.0,1.0
LOO_without_Turnover_20D,20260331,5248,5265,9.315099715099715,10,0.0,1.0
LOO_without_Turnover_20D,20260430,5264,5277,9.310782641652454,10,0.0,1.0
LOO_without_Turnover_20D,20260529,5283,5293,9.271679576799546,10,0.0,1.0
LOO_without_Turnover_20D,20260630,5282,5297,9.273739852746838,10,0.0,1.0
LOO_without_Volatility,20220128,4417,4424,9.141726943942134,10,0.0,1.0
LOO_without_Volatility,20220228,4439,4446,9.150022492127755,10,0.0,1.0
LOO_without_Volatility,20220331,4475,4480,9.169642857142858,10,0.0,1.0
LOO_without_Volatility,20220429,4427,4430,9.230022573363431,10,0.0,1.0
LOO_without_Volatility,20220531,4498,4498,9.194308581591818,10,1.0,1.0
LOO_without_Volatility,20220630,4524,4524,9.232537577365164,10,1.0,1.0
LOO_without_Volatility,20220729,4556,4557,9.280667105551899,10,0.0,1.0
LOO_without_Volatility,20220831,4608,4609,9.300282056845303,10,0.0,1.0
LOO_without_Volatility,20220930,4655,4655,9.298174006444683,10,1.0,1.0
LOO_without_Volatility,20221031,4685,4685,9.294983991462113,10,1.0,1.0
LOO_without_Volatility,20221130,4727,4727,9.299555743600592,10,1.0,1.0
LOO_without_Volatility,20221230,4779,4779,9.288972588407617,10,1.0,1.0
LOO_without_Volatility,20230131,4785,4785,9.299686520376175,10,1.0,1.0
LOO_without_Volatility,20230228,4812,4813,9.292541034697694,10,0.0,1.0
LOO_without_Volatility,20230331,4845,4846,9.29653322327693,10,0.0,1.0
LOO_without_Volatility,20230428,4824,4824,9.293117744610282,10,1.0,1.0
LOO_without_Volatility,20230531,4890,4890,9.23803680981595,10,1.0,1.0
LOO_without_Volatility,20230630,4939,4939,9.25511237092529,10,1.0,1.0
LOO_without_Volatility,20230731,4968,4968,9.293679549114332,10,1.0,1.0
LOO_without_Volatility,20230831,5001,5001,9.299740051989602,10,1.0,1.0
LOO_without_Volatility,20230928,5018,5018,9.307094459944201,10,1.0,1.0
LOO_without_Volatility,20231031,5032,5032,9.32074721780604,10,1.0,1.0
LOO_without_Volatility,20231130,5049,5049,9.324618736383442,10,1.0,1.0
LOO_without_Volatility,20231229,5065,5065,9.323395853899308,10,1.0,1.0
LOO_without_Volatility,20240131,5085,5085,9.323107177974435,10,1.0,1.0
LOO_without_Volatility,20240229,5089,5089,9.32619375122814,10,1.0,1.0
LOO_without_Volatility,20240329,5099,5099,9.334771523828202,10,1.0,1.0
LOO_without_Volatility,20240430,5064,5064,9.347946287519747,10,1.0,1.0
LOO_without_Volatility,20240531,5093,5093,9.312193206361673,10,1.0,1.0
LOO_without_Volatility,20240628,5101,5101,9.349343266026269,10,1.0,1.0
LOO_without_Volatility,20240731,5100,5100,9.410196078431373,10,1.0,1.0
LOO_without_Volatility,20240830,5108,5108,9.410140955364135,10,1.0,1.0
LOO_without_Volatility,20240930,5110,5110,9.414285714285715,10,1.0,1.0
LOO_without_Volatility,20241031,5115,5116,9.406958561376076,10,0.0,1.0
LOO_without_Volatility,20241129,5129,5132,9.407833203429462,10,0.0,1.0
LOO_without_Volatility,20241231,5137,5140,9.408365758754863,10,0.0,1.0
LOO_without_Volatility,20250127,5156,5157,9.407213496218732,10,0.0,1.0
LOO_without_Volatility,20250228,5155,5155,9.411445198836082,10,1.0,1.0
LOO_without_Volatility,20250331,5160,5161,9.412904475876768,10,0.0,1.0
LOO_without_Volatility,20250430,5127,5127,9.409401209284182,10,1.0,1.0
LOO_without_Volatility,20250530,5159,5159,9.353556890870324,10,1.0,1.0
LOO_without_Volatility,20250630,5180,5181,9.339123721289326,10,0.0,1.0
LOO_without_Volatility,20250731,5190,5191,9.359275669427856,10,0.0,1.0
LOO_without_Volatility,20250829,5192,5194,9.355795148247978,10,0.0,1.0
LOO_without_Volatility,20250930,5201,5201,9.353778119592386,10,1.0,1.0
LOO_without_Volatility,20251031,5209,5213,9.350853635142911,10,0.0,1.0
LOO_without_Volatility,20251128,5214,5214,9.350594553126198,10,1.0,1.0
LOO_without_Volatility,20251231,5233,5237,9.341989688753102,10,0.0,1.0
LOO_without_Volatility,20260130,5243,5248,9.337842987804878,10,0.0,1.0
LOO_without_Volatility,20260227,5252,5257,9.337074377021114,10,0.0,1.0
LOO_without_Volatility,20260331,5258,5265,9.33713200379867,10,0.0,1.0
LOO_without_Volatility,20260430,5272,5277,9.332385825279514,10,0.0,1.0
LOO_without_Volatility,20260529,5289,5293,9.295484602304931,10,0.0,1.0
LOO_without_Volatility,20260630,5291,5297,9.298282046441383,10,0.0,1.0
