path,before_exists,after_exists,before_size,after_size,before_mtime_ns,after_mtime_ns,unchanged
database/data/bronze/stk_limit/stk_limit-8f02e79f2a56.parquet,True,True,87763,87763,1783446054190165700,1783446054190165700,True
database/data/bronze/stk_limit/stk_limit-8f73fd310a18.parquet,True,True,84114,84114,1783446024558651900,1783446024558651900,True
database/data/bronze/stk_limit/stk_limit-8f8d4d0448bc.parquet,True,True,65139,65139,1783445597630274200,1783445597630274200,True
database/data/bronze/stk_limit/stk_limit-8fd92455f98d.parquet,True,True,102241,102241,1783446550594657700,1783446550594657700,True
database/data/bronze/stk_limit/stk_limit-8ffced796b86.parquet,True,True,90505,90505,1783446206765037100,1783446206765037100,True
database/data/bronze/stk_limit/stk_limit-9000ca9db58d.parquet,True,True,90103,90103,1783446266518495000,1783446266518495000,True
database/data/bronze/stk_limit/stk_limit-900fe5842134.parquet,True,True,92082,92082,1783446287929786700,1783446287929786700,True
database/data/bronze/stk_limit/stk_limit-9029ec1f16d3.parquet,True,True,97970,97970,1783446444255874900,1783446444255874900,True
database/data/bronze/stk_limit/stk_limit-90a77d534991.parquet,True,True,76170,76170,1783445775675005600,1783445775675005600,True
database/data/bronze/stk_limit/stk_limit-90b5dfbc2412.parquet,True,True,67331,67331,1783445632919659400,1783445632919659400,True
database/data/bronze/stk_limit/stk_limit-913593ac2ad4.parquet,True,True,79591,79591,1783445890183624000,1783445890183624000,True
database/data/bronze/stk_limit/stk_limit-91372633453f.parquet,True,True,90304,90304,1783446180295655000,1783446180295655000,True
database/data/bronze/stk_limit/stk_limit-917f92235f3c.parquet,True,True,67789,67789,1783445642089197800,1783445642089197800,True
database/data/bronze/stk_limit/stk_limit-91c205b6cf55.parquet,True,True,89229,89229,1783446119506468700,1783446119506468700,True
database/data/bronze/stk_limit/stk_limit-9203547cb90a.parquet,True,True,79392,79392,1783445895029472800,1783445895029472800,True
database/data/bronze/stk_limit/stk_limit-921554ccd17e.parquet,True,True,94534,94534,1783446374593821600,1783446374593821600,True
database/data/bronze/stk_limit/stk_limit-922318208f70.parquet,True,True,95763,95763,1783446410643553900,1783446410643553900,True
database/data/bronze/stk_limit/stk_limit-92d31d924461.parquet,True,True,94444,94444,1783446347806077400,1783446347806077400,True
database/data/bronze/stk_limit/stk_limit-93ebe04bcf2e.parquet,True,True,90409,90409,1783446241699146200,1783446241699146200,True
database/data/bronze/stk_limit/stk_limit-93ef94e894d3.parquet,True,True,94572,94572,1783446352221067600,1783446352221067600,True
database/data/bronze/stk_limit/stk_limit-93f59ddddb44.parquet,True,True,92672,92672,1783446306158932300,1783446306158932300,True
database/data/bronze/stk_limit/stk_limit-94167bdf6806.parquet,True,True,89423,89423,1783446126818797100,1783446126818797100,True
database/data/bronze/stk_limit/stk_limit-9421e50a19f9.parquet,True,True,89471,89471,1783446136385716100,1783446136385716100,True
database/data/bronze/stk_limit/stk_limit-9454875fcd52.parquet,True,True,76971,76971,1783445811699773000,1783445811699773000,True
database/data/bronze/stk_limit/stk_limit-9460ab2c97aa.parquet,True,True,92034,92034,1783446287449338400,1783446287449338400,True
database/data/bronze/stk_limit/stk_limit-948a8ee864ed.parquet,True,True,84060,84060,1783446019160298500,1783446019160298500,True
database/data/bronze/stk_limit/stk_limit-949358f8ac04.parquet,True,True,77003,77003,1783445791680650100,1783445791680650100,True
database/data/bronze/stk_limit/stk_limit-9499f4bf96e7.parquet,True,True,101113,101113,1783446519127130600,1783446519127130600,True
database/data/bronze/stk_limit/stk_limit-94c320b9c24a.parquet,True,True,101587,101587,1783446527956043600,1783446527956043600,True
database/data/bronze/stk_limit/stk_limit-953b61cd1e73.parquet,True,True,76899,76899,1783445793649652100,1783445793649652100,True
database/data/bronze/stk_limit/stk_limit-95a86ec21f94.parquet,True,True,99982,99982,1783446500142790900,1783446500142790900,True
database/data/bronze/stk_limit/stk_limit-965b27691dc3.parquet,True,True,81346,81346,1783445936236390600,1783445936236390600,True
database/data/bronze/stk_limit/stk_limit-968a6a7cf64f.parquet,True,True,90012,90012,1783446267899716800,1783446267899716800,True
database/data/bronze/stk_limit/stk_limit-969c905d8680.parquet,True,True,87888,87888,1783446065020366900,1783446065020366900,True
database/data/bronze/stk_limit/stk_limit-96c043203a2d.parquet,True,True,91038,91038,1783446226140916000,1783446226140916000,True
database/data/bronze/stk_limit/stk_limit-96c638d66d0f.parquet,True,True,82735,82735,1783445981757750900,1783445981757750900,True
database/data/bronze/stk_limit/stk_limit-96ff4e1a918f.parquet,True,True,98303,98303,1783446451091375100,1783446451091375100,True
database/data/bronze/stk_limit/stk_limit-9744e642e00a.parquet,True,True,89770,89770,1783446183104491800,1783446183104491800,True
database/data/bronze/stk_limit/stk_limit-975519d0c713.parquet,True,True,101593,101593,1783446524069783100,1783446524069783100,True
database/data/bronze/stk_limit/stk_limit-9788ce45bf40.parquet,True,True,103869,103869,1783446590712940800,1783446590712940800,True
database/data/bronze/stk_limit/stk_limit-97a7c1514539.parquet,True,True,93105,93105,1783446310113816600,1783446310113816600,True
database/data/bronze/stk_limit/stk_limit-9801f3c08de2.parquet,True,True,79242,79242,1783445878553762500,1783445878553762500,True
database/data/bronze/stk_limit/stk_limit-9811059d0f3d.parquet,True,True,69972,69972,1783445675258870600,1783445675258870600,True
database/data/bronze/stk_limit/stk_limit-982efd392417.parquet,True,True,98791,98791,1783446461638471400,1783446461638471400,True
database/data/bronze/stk_limit/stk_limit-983ee83a810f.parquet,True,True,93043,93043,1783446309157096900,1783446309157096900,True
database/data/bronze/stk_limit/stk_limit-9849954378b6.parquet,True,True,93661,93661,1783446340996225500,1783446340996225500,True
database/data/bronze/stk_limit/stk_limit-984db77ed5a8.parquet,True,True,91416,91416,1783446282554741400,1783446282554741400,True
database/data/bronze/stk_limit/stk_limit-991ec3d95aa2.parquet,True,True,89380,89380,1783446152332010100,1783446152332010100,True
database/data/bronze/stk_limit/stk_limit-99312ee9642b.parquet,True,True,96263,96263,1783446413610074900,1783446413610074900,True
database/data/bronze/stk_limit/stk_limit-9949ab8446c3.parquet,True,True,75720,75720,1783445757241488700,1783445757241488700,True
database/data/bronze/stk_limit/stk_limit-9971717b1e0a.parquet,True,True,94729,94729,1783446358138370200,1783446358138370200,True
database/data/bronze/stk_limit/stk_limit-9a162bd2967f.parquet,True,True,90505,90505,1783446234092796000,1783446234092796000,True
database/data/bronze/stk_limit/stk_limit-9a884795d0ce.parquet,True,True,77856,77856,1783445849720254100,1783445849720254100,True
database/data/bronze/stk_limit/stk_limit-9b502b0f7e26.parquet,True,True,68442,68442,1783445654300457300,1783445654300457300,True
database/data/bronze/stk_limit/stk_limit-9b6104ce742d.parquet,True,True,89824,89824,1783446137435556900,1783446137435556900,True
database/data/bronze/stk_limit/stk_limit-9b7220e625fb.parquet,True,True,76635,76635,1783445796518187700,1783445796518187700,True
database/data/bronze/stk_limit/stk_limit-9baac90677f9.parquet,True,True,101534,101534,1783446525240707200,1783446525240707200,True
database/data/bronze/stk_limit/stk_limit-9bc21b6e99a4.parquet,True,True,78954,78954,1783445875566515800,1783445875566515800,True
database/data/bronze/stk_limit/stk_limit-9bedc207ecf6.parquet,True,True,99122,99122,1783446471554826800,1783446471554826800,True
database/data/bronze/stk_limit/stk_limit-9c0941bef414.parquet,True,True,102306,102306,1783446563716866200,1783446563716866200,True
database/data/bronze/stk_limit/stk_limit-9c3a3831456d.parquet,True,True,90630,90630,1783446206307027500,1783446206307027500,True
database/data/bronze/stk_limit/stk_limit-9c3af7063418.parquet,True,True,89906,89906,1783446182527503100,1783446182527503100,True
database/data/bronze/stk_limit/stk_limit-9c4f017815ee.parquet,True,True,79574,79574,1783445898510433500,1783445898510433500,True
database/data/bronze/stk_limit/stk_limit-9c5632f1920e.parquet,True,True,96126,96126,1783446409093795000,1783446409093795000,True
database/data/bronze/stk_limit/stk_limit-9c7a304a4f55.parquet,True,True,92931,92931,1783446324203616600,1783446324203616600,True
database/data/bronze/stk_limit/stk_limit-9cbc9a0d4939.parquet,True,True,79081,79081,1783445883853679200,1783445883853679200,True
database/data/bronze/stk_limit/stk_limit-9cdba696a69e.parquet,True,True,92777,92777,1783446301782030200,1783446301782030200,True
database/data/bronze/stk_limit/stk_limit-9ce586943ae1.parquet,True,True,89485,89485,1783446149837087700,1783446149837087700,True
database/data/bronze/stk_limit/stk_limit-9d1547ec3820.parquet,True,True,102792,102792,1783446570331776200,1783446570331776200,True
database/data/bronze/stk_limit/stk_limit-9d4475cb4c77.parquet,True,True,80569,80569,1783445920895274300,1783445920895274300,True
database/data/bronze/stk_limit/stk_limit-9d47de271309.parquet,True,True,102710,102710,1783446569376288400,1783446569376288400,True
database/data/bronze/stk_limit/stk_limit-9db8a03d4dbd.parquet,True,True,103730,103730,1783446585405920500,1783446585405920500,True
database/data/bronze/stk_limit/stk_limit-9dd816e75fdb.parquet,True,True,81186,81186,1783445944223574900,1783445944223574900,True
database/data/bronze/stk_limit/stk_limit-9df2b7a36a68.parquet,True,True,77911,77911,1783445846607565500,1783445846607565500,True
database/data/bronze/stk_limit/stk_limit-9df9baf5db08.parquet,True,True,76912,76912,1783445829842683200,1783445829842683200,True
database/data/bronze/stk_limit/stk_limit-9eb207c87286.parquet,True,True,77006,77006,1783445816565633000,1783445816565633000,True
database/data/bronze/stk_limit/stk_limit-9ebe84cc4b0c.parquet,True,True,90535,90535,1783446235652157600,1783446235652157600,True
database/data/bronze/stk_limit/stk_limit-9ee88cee563e.parquet,True,True,87652,87652,1783446058474826400,1783446058474826400,True
database/data/bronze/stk_limit/stk_limit-9eeb8bd3a625.parquet,True,True,90860,90860,1783446218463892700,1783446218463892700,True
database/data/bronze/stk_limit/stk_limit-9f60e9be5f4d.parquet,True,True,78646,78646,1783445871403297200,1783445871403297200,True
database/data/bronze/stk_limit/stk_limit-9f82dab2fcb7.parquet,True,True,91493,91493,1783446280686253100,1783446280686253100,True
database/data/bronze/stk_limit/stk_limit-9fb9e9bdb0c6.parquet,True,True,89050,89050,1783446114220214600,1783446114220214600,True
database/data/bronze/stk_limit/stk_limit-9fd843265e1a.parquet,True,True,72410,72410,1783445711468372900,1783445711468372900,True
database/data/bronze/stk_limit/stk_limit-9fe8dba496a1.parquet,True,True,104068,104068,1783446604326235700,1783446604326235700,True
database/data/bronze/stk_limit/stk_limit-a012223a2a20.parquet,True,True,76852,76852,1783445801221028500,1783445801221028500,True
database/data/bronze/stk_limit/stk_limit-a03f7bd6b8ba.parquet,True,True,100697,100697,1783446512596107400,1783446512596107400,True
database/data/bronze/stk_limit/stk_limit-a0bd3933d95d.parquet,True,True,98363,98363,1783446455020700300,1783446455020700300,True
database/data/bronze/stk_limit/stk_limit-a0ee6b6918ff.parquet,True,True,71521,71521,1783445697102857300,1783445697102857300,True
database/data/bronze/stk_limit/stk_limit-a0f869b5e030.parquet,True,True,101918,101918,1783446534966468000,1783446534966468000,True
database/data/bronze/stk_limit/stk_limit-a109d18d74c2.parquet,True,True,96407,96407,1783446412796971400,1783446412796971400,True
database/data/bronze/stk_limit/stk_limit-a19a1b4b65d4.parquet,True,True,89036,89036,1783446113711205000,1783446113711205000,True
database/data/bronze/stk_limit/stk_limit-a1ab270e51b1.parquet,True,True,81825,81825,1783445950966230700,1783445950966230700,True
database/data/bronze/stk_limit/stk_limit-a20d8d9c3f51.parquet,True,True,78479,78479,1783445872346277500,1783445872346277500,True
database/data/bronze/stk_limit/stk_limit-a216846bf665.parquet,True,True,99602,99602,1783446484855866500,1783446484855866500,True
database/data/bronze/stk_limit/stk_limit-a2171c836510.parquet,True,True,81390,81390,1783445947471678500,1783445947471678500,True
database/data/bronze/stk_limit/stk_limit-a22730b3fb94.parquet,True,True,94862,94862,1783446360178885200,1783446360178885200,True
database/data/bronze/stk_limit/stk_limit-a271e19f62a0.parquet,True,True,89684,89684,1783446141221652300,1783446141221652300,True
database/data/bronze/stk_limit/stk_limit-a27ad9154e94.parquet,True,True,80685,80685,1783445921904647600,1783445921904647600,True
database/data/bronze/stk_limit/stk_limit-a3011ac7417a.parquet,True,True,104026,104026,1783446600666364500,1783446600666364500,True
database/data/bronze/stk_limit/stk_limit-a301bbf6a067.parquet,True,True,102239,102239,1783446541889776300,1783446541889776300,True
database/data/bronze/stk_limit/stk_limit-a33e02e7a0f0.parquet,True,True,79876,79876,1783445909217517600,1783445909217517600,True
database/data/bronze/stk_limit/stk_limit-a36558aedcea.parquet,True,True,78428,78428,1783445868441961700,1783445868441961700,True
database/data/bronze/stk_limit/stk_limit-a464a919cf67.parquet,True,True,101073,101073,1783446519673748200,1783446519673748200,True
database/data/bronze/stk_limit/stk_limit-a4a0ef6fe596.parquet,True,True,94725,94725,1783446375079189200,1783446375079189200,True
database/data/bronze/stk_limit/stk_limit-a4afeaaa7d98.parquet,True,True,78018,78018,1783445852845077400,1783445852845077400,True
database/data/bronze/stk_limit/stk_limit-a4e94290dd50.parquet,True,True,88148,88148,1783446087167562800,1783446087167562800,True
database/data/bronze/stk_limit/stk_limit-a4eaf2007e62.parquet,True,True,76466,76466,1783445822843630200,1783445822843630200,True
database/data/bronze/stk_limit/stk_limit-a4ee6f8811dc.parquet,True,True,96271,96271,1783446416845920800,1783446416845920800,True
database/data/bronze/stk_limit/stk_limit-a4f5a8cf3fcf.parquet,True,True,103701,103701,1783446587007078900,1783446587007078900,True
database/data/bronze/stk_limit/stk_limit-a519eb47e705.parquet,True,True,99769,99769,1783446496271820900,1783446496271820900,True
database/data/bronze/stk_limit/stk_limit-a5313b802cc7.parquet,True,True,67568,67568,1783445633368180400,1783445633368180400,True
database/data/bronze/stk_limit/stk_limit-a53b37b39d8e.parquet,True,True,89984,89984,1783446178370613600,1783446178370613600,True
database/data/bronze/stk_limit/stk_limit-a58a2a5f55e3.parquet,True,True,89399,89399,1783446119027690000,1783446119027690000,True
database/data/bronze/stk_limit/stk_limit-a59b40208ac6.parquet,True,True,65470,65470,1783445602988609400,1783445602988609400,True
database/data/bronze/stk_limit/stk_limit-a5a1d1d8c3d7.parquet,True,True,75221,75221,1783445745712656700,1783445745712656700,True
database/data/bronze/stk_limit/stk_limit-a5c2f26d84cf.parquet,True,True,93428,93428,1783446330415110800,1783446330415110800,True
database/data/bronze/stk_limit/stk_limit-a607940f4a59.parquet,True,True,90251,90251,1783446271988973700,1783446271988973700,True
database/data/bronze/stk_limit/stk_limit-a60be2daabce.parquet,True,True,90881,90881,1783446220102854800,1783446220102854800,True
database/data/bronze/stk_limit/stk_limit-a630b261c37f.parquet,True,True,76671,76671,1783445785778878200,1783445785778878200,True
database/data/bronze/stk_limit/stk_limit-a637b713a9e0.parquet,True,True,79280,79280,1783445889187024200,1783445889187024200,True
database/data/bronze/stk_limit/stk_limit-a661757b4fdd.parquet,True,True,90067,90067,1783446196375485800,1783446196375485800,True
database/data/bronze/stk_limit/stk_limit-a724a535cc75.parquet,True,True,100734,100734,1783446516654786100,1783446516654786100,True
database/data/bronze/stk_limit/stk_limit-a779cb0550df.parquet,True,True,94778,94778,1783446367015994500,1783446367015994500,True
database/data/bronze/stk_limit/stk_limit-a7a354ce19fd.parquet,True,True,103387,103387,1783446578528419000,1783446578528419000,True
database/data/bronze/stk_limit/stk_limit-a7b498a05bd0.parquet,True,True,88689,88689,1783446097251226700,1783446097251226700,True
database/data/bronze/stk_limit/stk_limit-a7e3b9895918.parquet,True,True,88544,88544,1783446090751348800,1783446090751348800,True
database/data/bronze/stk_limit/stk_limit-a8225fa46099.parquet,True,True,90150,90150,1783446185937487700,1783446185937487700,True
database/data/bronze/stk_limit/stk_limit-a864759ce35c.parquet,True,True,66031,66031,1783445612614860000,1783445612614860000,True
database/data/bronze/stk_limit/stk_limit-a8747b935f15.parquet,True,True,65448,65448,1783445600402836200,1783445600402836200,True
database/data/bronze/stk_limit/stk_limit-a8df857b0f7f.parquet,True,True,92572,92572,1783446300183098100,1783446300183098100,True
database/data/bronze/stk_limit/stk_limit-a8e24bdbbbaf.parquet,True,True,76108,76108,1783445765005178300,1783445765005178300,True
database/data/bronze/stk_limit/stk_limit-a91adc9e7a7e.parquet,True,True,83167,83167,1783445992657598000,1783445992657598000,True
database/data/bronze/stk_limit/stk_limit-a9ca7727dcce.parquet,True,True,94900,94900,1783446359647339200,1783446359647339200,True
database/data/bronze/stk_limit/stk_limit-a9e52c6ff68d.parquet,True,True,83330,83330,1783445994010520100,1783445994010520100,True
database/data/bronze/stk_limit/stk_limit-aa0635c948ae.parquet,True,True,89512,89512,1783446133983603400,1783446133983603400,True
database/data/bronze/stk_limit/stk_limit-aa4ff947f038.parquet,True,True,82974,82974,1783445984859501600,1783445984859501600,True
database/data/bronze/stk_limit/stk_limit-aa57cba40a33.parquet,True,True,102848,102848,1783446570810674500,1783446570810674500,True
database/data/bronze/stk_limit/stk_limit-aa68fdd93b8c.parquet,True,True,90607,90607,1783446211426211100,1783446211426211100,True
database/data/bronze/stk_limit/stk_limit-aa8744534278.parquet,True,True,99764,99764,1783446492975916900,1783446492975916900,True
database/data/bronze/stk_limit/stk_limit-aa8a6707b201.parquet,True,True,98636,98636,1783446455556156700,1783446455556156700,True
database/data/bronze/stk_limit/stk_limit-aa9ca3268878.parquet,True,True,101726,101726,1783446529646823800,1783446529646823800,True
database/data/bronze/stk_limit/stk_limit-aab697c5b503.parquet,True,True,84480,84480,1783446032548119200,1783446032548119200,True
database/data/bronze/stk_limit/stk_limit-aae3e25a6327.parquet,True,True,66605,66605,1783445623910043200,1783445623910043200,True
database/data/bronze/stk_limit/stk_limit-ab5aaefb797d.parquet,True,True,78687,78687,1783445875058267000,1783445875058267000,True
database/data/bronze/stk_limit/stk_limit-ab7d55083601.parquet,True,True,90904,90904,1783446223943565500,1783446223943565500,True
database/data/bronze/stk_limit/stk_limit-aba9cc9caab4.parquet,True,True,72389,72389,1783445723903815300,1783445723903815300,True
database/data/bronze/stk_limit/stk_limit-abb24d1ad281.parquet,True,True,99208,99208,1783446476225477400,1783446476225477400,True
database/data/bronze/stk_limit/stk_limit-abc21328fa59.parquet,True,True,103425,103425,1783446580842984800,1783446580842984800,True
database/data/bronze/stk_limit/stk_limit-abd10d751511.parquet,True,True,76908,76908,1783445795320775300,1783445795320775300,True
database/data/bronze/stk_limit/stk_limit-ac2758c58202.parquet,True,True,76652,76652,1783445799713008000,1783445799713008000,True
database/data/bronze/stk_limit/stk_limit-ac4f48f5c382.parquet,True,True,94272,94272,1783446374110908700,1783446374110908700,True
database/data/bronze/stk_limit/stk_limit-ac5d371e363f.parquet,True,True,103623,103623,1783446593000173700,1783446593000173700,True
database/data/bronze/stk_limit/stk_limit-ac66a7abc037.parquet,True,True,72287,72287,1783445723467900200,1783445723467900200,True
database/data/bronze/stk_limit/stk_limit-ac670fe5d6e7.parquet,True,True,98991,98991,1783446476796173600,1783446476796173600,True
database/data/bronze/stk_limit/stk_limit-ac7208054b7e.parquet,True,True,72724,72724,1783445727084872500,1783445727084872500,True
database/data/bronze/stk_limit/stk_limit-accc0796d40e.parquet,True,True,89125,89125,1783446112515045700,1783446112515045700,True
database/data/bronze/stk_limit/stk_limit-ace43d28cebe.parquet,True,True,78803,78803,1783445876017583700,1783445876017583700,True
database/data/bronze/stk_limit/stk_limit-ace635cfdd49.parquet,True,True,95771,95771,1783446398859550200,1783446398859550200,True
database/data/bronze/stk_limit/stk_limit-acec07494a75.parquet,True,True,102754,102754,1783446575165463700,1783446575165463700,True
database/data/bronze/stk_limit/stk_limit-ade51b20f161.parquet,True,True,71479,71479,1783445696661441600,1783445696661441600,True
database/data/bronze/stk_limit/stk_limit-ae7659b56b3f.parquet,True,True,102243,102243,1783446547470643800,1783446547470643800,True
database/data/bronze/stk_limit/stk_limit-ae9b8c6d2ecb.parquet,True,True,94168,94168,1783446373605138400,1783446373605138400,True
database/data/bronze/stk_limit/stk_limit-aea211aecf5b.parquet,True,True,80670,80670,1783445924294986600,1783445924294986600,True
database/data/bronze/stk_limit/stk_limit-aeacb762d7b3.parquet,True,True,77569,77569,1783445839924513300,1783445839924513300,True
database/data/bronze/stk_limit/stk_limit-aee70f5c869d.parquet,True,True,72310,72310,1783445717518058500,1783445717518058500,True
database/data/bronze/stk_limit/stk_limit-aeea3989af7f.parquet,True,True,98060,98060,1783446440042956500,1783446440042956500,True
database/data/bronze/stk_limit/stk_limit-af4c06fbcbb9.parquet,True,True,101921,101921,1783446562213760900,1783446562213760900,True
database/data/bronze/stk_limit/stk_limit-af93ebbdf115.parquet,True,True,67482,67482,1783445635368160800,1783445635368160800,True
database/data/bronze/stk_limit/stk_limit-af9a73e8a8cd.parquet,True,True,87706,87706,1783446052636312800,1783446052636312800,True
database/data/bronze/stk_limit/stk_limit-afd82a3798dc.parquet,True,True,89968,89968,1783446270857442800,1783446270857442800,True
database/data/bronze/stk_limit/stk_limit-afd9ee8e9938.parquet,True,True,70635,70635,1783445684163904000,1783445684163904000,True
database/data/bronze/stk_limit/stk_limit-afe1ff5cf75c.parquet,True,True,77363,77363,1783445836552112800,1783445836552112800,True
database/data/bronze/stk_limit/stk_limit-b00947d8c7b7.parquet,True,True,102333,102333,1783446565261294300,1783446565261294300,True
database/data/bronze/stk_limit/stk_limit-b054903b08c7.parquet,True,True,104289,104289,1783446604849590300,1783446604849590300,True
database/data/bronze/stk_limit/stk_limit-b084530544e6.parquet,True,True,72546,72546,1783445714248592800,1783445714248592800,True
database/data/bronze/stk_limit/stk_limit-b09a8cea6d6f.parquet,True,True,89637,89637,1783446172895239700,1783446172895239700,True
database/data/bronze/stk_limit/stk_limit-b0e931bef58c.parquet,True,True,92397,92397,1783446305643870300,1783446305643870300,True
database/data/bronze/stk_limit/stk_limit-b0fd15a6161f.parquet,True,True,71900,71900,1783445704037575600,1783445704037575600,True
database/data/bronze/stk_limit/stk_limit-b13044b936b6.parquet,True,True,83974,83974,1783446025047235200,1783446025047235200,True
database/data/bronze/stk_limit/stk_limit-b15fbafe4ae7.parquet,True,True,83576,83576,1783446012386977000,1783446012386977000,True
database/data/bronze/stk_limit/stk_limit-b1a6bc354a1f.parquet,True,True,76815,76815,1783445827877298000,1783445827877298000,True
database/data/bronze/stk_limit/stk_limit-b1d7991b75c7.parquet,True,True,78062,78062,1783445856462891900,1783445856462891900,True
database/data/bronze/stk_limit/stk_limit-b27b0a735139.parquet,True,True,87703,87703,1783446046355093800,1783446046355093800,True
database/data/bronze/stk_limit/stk_limit-b28e5e1bc495.parquet,True,True,93239,93239,1783446332034996700,1783446332034996700,True
database/data/bronze/stk_limit/stk_limit-b2d38ff85b40.parquet,True,True,81785,81785,1783445951466119000,1783445951466119000,True
database/data/bronze/stk_limit/stk_limit-b2e9de6f2b75.parquet,True,True,90623,90623,1783446239553846900,1783446239553846900,True
database/data/bronze/stk_limit/stk_limit-b2efcac8d7a2.parquet,True,True,88355,88355,1783446090258185900,1783446090258185900,True
database/data/bronze/stk_limit/stk_limit-b324f97d418e.parquet,True,True,90512,90512,1783446274248735800,1783446274248735800,True
database/data/bronze/stk_limit/stk_limit-b3522e091305.parquet,True,True,71658,71658,1783445698709451300,1783445698709451300,True
database/data/bronze/stk_limit/stk_limit-b376f358ef29.parquet,True,True,89342,89342,1783446125718469800,1783446125718469800,True
database/data/bronze/stk_limit/stk_limit-b45275db3a96.parquet,True,True,92753,92753,1783446306709064900,1783446306709064900,True
database/data/bronze/stk_limit/stk_limit-b48553372a98.parquet,True,True,67706,67706,1783445638420498500,1783445638420498500,True
database/data/bronze/stk_limit/stk_limit-b49f9138bfa6.parquet,True,True,71974,71974,1783445702039791200,1783445702039791200,True
database/data/bronze/stk_limit/stk_limit-b4c5295d9cd5.parquet,True,True,98136,98136,1783446451579331600,1783446451579331600,True
database/data/bronze/stk_limit/stk_limit-b4faa64da500.parquet,True,True,91587,91587,1783446281392951800,1783446281392951800,True
database/data/bronze/stk_limit/stk_limit-b50a3f2983bc.parquet,True,True,72491,72491,1783445713790291100,1783445713790291100,True
database/data/bronze/stk_limit/stk_limit-b51b3f0a07b3.parquet,True,True,83562,83562,1783446001501464500,1783446001501464500,True
database/data/bronze/stk_limit/stk_limit-b57798b5e3d9.parquet,True,True,102144,102144,1783446551086261400,1783446551086261400,True
database/data/bronze/stk_limit/stk_limit-b5b7355fe7c5.parquet,True,True,76984,76984,1783445804951499900,1783445804951499900,True
database/data/bronze/stk_limit/stk_limit-b61dc854ef0e.parquet,True,True,77805,77805,1783445845732675600,1783445845732675600,True
database/data/bronze/stk_limit/stk_limit-b6372026293b.parquet,True,True,90142,90142,1783446260707106100,1783446260707106100,True
database/data/bronze/stk_limit/stk_limit-b644877a1714.parquet,True,True,76514,76514,1783445774724746000,1783445774724746000,True
database/data/bronze/stk_limit/stk_limit-b6a45e3a1fba.parquet,True,True,92939,92939,1783446328958446400,1783446328958446400,True
database/data/bronze/stk_limit/stk_limit-b6c9580c5220.parquet,True,True,97294,97294,1783446431428750900,1783446431428750900,True
database/data/bronze/stk_limit/stk_limit-b6ccfe24d145.parquet,True,True,77045,77045,1783445807573515900,1783445807573515900,True
database/data/bronze/stk_limit/stk_limit-b705a11af6a1.parquet,True,True,98208,98208,1783446446553898200,1783446446553898200,True
database/data/bronze/stk_limit/stk_limit-b7c6640386c9.parquet,True,True,72976,72976,1783445733681208700,1783445733681208700,True
database/data/bronze/stk_limit/stk_limit-b7d120c5ea82.parquet,True,True,94595,94595,1783446355440210500,1783446355440210500,True
database/data/bronze/stk_limit/stk_limit-b81ce04925da.parquet,True,True,89369,89369,1783446133496291900,1783446133496291900,True
database/data/bronze/stk_limit/stk_limit-b873af42a1f2.parquet,True,True,99872,99872,1783446489720666000,1783446489720666000,True
database/data/bronze/stk_limit/stk_limit-b88e906aa27f.parquet,True,True,104160,104160,1783446611429244800,1783446611429244800,True
database/data/bronze/stk_limit/stk_limit-b91e4938e878.parquet,True,True,87857,87857,1783446065535209800,1783446065535209800,True
database/data/bronze/stk_limit/stk_limit-b93fc51a0d9d.parquet,True,True,73422,73422,1783445737900205100,1783445737900205100,True
database/data/bronze/stk_limit/stk_limit-b978f1aea487.parquet,True,True,76780,76780,1783445826606282600,1783445826606282600,True
database/data/bronze/stk_limit/stk_limit-b98be635e42e.parquet,True,True,83136,83136,1783445991231242500,1783445991231242500,True
database/data/bronze/stk_limit/stk_limit-b99bd10201cc.parquet,True,True,88278,88278,1783446084281584700,1783446084281584700,True
database/data/bronze/stk_limit/stk_limit-b9a2caa0ed05.parquet,True,True,72428,72428,1783445713272854100,1783445713272854100,True
database/data/bronze/stk_limit/stk_limit-b9b0aa9d1364.parquet,True,True,66772,66772,1783445626423940200,1783445626423940200,True
database/data/bronze/stk_limit/stk_limit-b9b59360b2a7.parquet,True,True,68740,68740,1783445656320114700,1783445656320114700,True
database/data/bronze/stk_limit/stk_limit-b9d7cd7e6273.parquet,True,True,101959,101959,1783446554153062300,1783446554153062300,True
database/data/bronze/stk_limit/stk_limit-ba4cad0010d7.parquet,True,True,90440,90440,1783446251367833500,1783446251367833500,True
database/data/bronze/stk_limit/stk_limit-ba7243ffca34.parquet,True,True,88174,88174,1783446078474801800,1783446078474801800,True
database/data/bronze/stk_limit/stk_limit-ba82915a53b9.parquet,True,True,77042,77042,1783445810666545700,1783445810666545700,True
database/data/bronze/stk_limit/stk_limit-ba934f5d5b17.parquet,True,True,89925,89925,1783446141712690700,1783446141712690700,True
database/data/bronze/stk_limit/stk_limit-baf2aeb1d9c9.parquet,True,True,72454,72454,1783445722966183400,1783445722966183400,True
database/data/bronze/stk_limit/stk_limit-bb0dfaadc7c5.parquet,True,True,102130,102130,1783446544524823400,1783446544524823400,True
database/data/bronze/stk_limit/stk_limit-bb1001f93cb9.parquet,True,True,82349,82349,1783445965188662200,1783445965188662200,True
