factor,trade_date,portfolio_return,turnover,missing_return_count,suspended_return_count,invalid_missing_return_count,invalid_missing_weight,composite_factor,bucket
Composite_RollingRankIC_D01,20260105,0.02200723022308375,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260106,0.014975167251733675,0.1701720841300191,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260107,0.004808449258931906,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260108,0.01319724585265298,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260109,0.01673948229065697,0.0,3,3,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260112,0.03274440928506644,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260113,-0.020830236896063593,0.0,3,3,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260114,0.008347680980511392,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260115,-0.015961834018579677,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260116,-0.002979219519441134,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260119,0.004137535566905278,0.0,2,2,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260120,-0.01575583339145485,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260121,0.005359824075709936,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260122,0.012270240118987419,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260123,0.019363387048776264,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260126,-0.019914956345800792,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260127,-0.0011393944519099612,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260128,-0.01077388577601908,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260129,-0.009465101833875259,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260130,-0.006479831938417969,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260202,-0.02147815859268207,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260203,0.031905417138988625,0.1984732824427481,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260204,-0.0014256814399928263,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260205,-0.011123371382109958,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260206,0.0008585143276568273,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260209,0.021748885804292552,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260210,-0.002828346156475343,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260211,-0.007269624495857508,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260212,0.0004498005161286587,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260213,-0.0037159714442069414,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260224,0.0101008344736503,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260225,0.013279488783375778,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260226,-0.001491722732093248,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260227,0.01016797963972777,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260302,-0.015315447254899568,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260303,-0.03900614959754662,0.1238095238095238,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260304,-0.0031726739586018884,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260305,0.010954202682944007,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260306,0.012543529991730881,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260309,-0.008432257226512767,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260310,0.022602408391859802,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260311,-0.004728676099061024,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260312,-0.01379751707419728,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260313,-0.013751165599194546,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260316,0.006520191148163361,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260317,-0.023690194259521343,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260318,0.01094837200676986,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260319,-0.02632464227667917,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260320,-0.02502934937190254,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260323,-0.04731117495699561,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260324,0.034036685420257916,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260325,0.02008290064584551,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260326,-0.019132507334178702,0.0,0,0,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260327,0.01979820017553085,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260330,0.0048011606039713274,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260331,-0.015258718502453916,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260401,0.021343619825982405,0.0,1,1,0,0.0,Composite_RollingRankIC,1
Composite_RollingRankIC_D01,20260402,-0.014116133586133365,0.20571428571428574,0,0,0,0.0,Composite_RollingRankIC,1
