composite_factor,trade_date,bucket,average_forward_return,stock_count
Composite_RollingRankIC,20251231,8,0.042963822292099337,523
Composite_RollingRankIC,20251231,9,0.04297953310333432,523
Composite_RollingRankIC,20251231,10,0.042346495872799025,524
Composite_RollingRankIC,20260130,1,0.046095317453680985,524
Composite_RollingRankIC,20260130,2,0.04622014921568606,524
Composite_RollingRankIC,20260130,3,0.05078775999612245,524
Composite_RollingRankIC,20260130,4,0.057787537279385306,525
Composite_RollingRankIC,20260130,5,0.04225041038251574,524
Composite_RollingRankIC,20260130,6,0.04256349344764836,524
Composite_RollingRankIC,20260130,7,0.04675488450924824,525
Composite_RollingRankIC,20260130,8,0.04436347025865928,524
Composite_RollingRankIC,20260130,9,0.04761004309237391,524
Composite_RollingRankIC,20260130,10,0.0403259991498193,525
Composite_RollingRankIC,20260227,1,-0.07904050901530596,525
Composite_RollingRankIC,20260227,2,-0.0830757600901718,525
Composite_RollingRankIC,20260227,3,-0.07656470243124408,525
Composite_RollingRankIC,20260227,4,-0.06856075003626136,525
Composite_RollingRankIC,20260227,5,-0.0770081100484846,526
Composite_RollingRankIC,20260227,6,-0.06866204438820867,525
Composite_RollingRankIC,20260227,7,-0.06738208398221164,525
Composite_RollingRankIC,20260227,8,-0.05833582385030287,525
Composite_RollingRankIC,20260227,9,-0.05392763006941241,525
Composite_RollingRankIC,20260227,10,-0.047330758244932894,526
Composite_RollingRankIC,20260331,1,0.09659782884473844,525
Composite_RollingRankIC,20260331,2,0.09875688628945166,526
Composite_RollingRankIC,20260331,3,0.08706264968190489,526
Composite_RollingRankIC,20260331,4,0.08389098434630779,526
Composite_RollingRankIC,20260331,5,0.08039151961120414,526
Composite_RollingRankIC,20260331,6,0.05936879411793714,525
Composite_RollingRankIC,20260331,7,0.06616754411707514,526
Composite_RollingRankIC,20260331,8,0.055820091053186804,526
Composite_RollingRankIC,20260331,9,0.03074036518040638,526
Composite_RollingRankIC,20260331,10,0.02957914041994028,526
Composite_RollingRankIC,20260430,1,-0.05244006720941459,527
Composite_RollingRankIC,20260430,2,-0.026519478070023982,527
Composite_RollingRankIC,20260430,3,-0.034137804860171275,527
Composite_RollingRankIC,20260430,4,-0.03417267174483396,527
Composite_RollingRankIC,20260430,5,-0.048135792313871634,528
Composite_RollingRankIC,20260430,6,-0.036804167687007706,527
Composite_RollingRankIC,20260430,7,-0.032297403939301354,527
Composite_RollingRankIC,20260430,8,-0.036912550491746764,527
Composite_RollingRankIC,20260430,9,-0.035249913298157076,527
Composite_RollingRankIC,20260430,10,-0.03343140073231813,528
Composite_RollingRankIC,20260529,1,0.019794191228560066,528
Composite_RollingRankIC,20260529,2,0.010914736180203577,528
Composite_RollingRankIC,20260529,3,-0.000997512550954758,529
Composite_RollingRankIC,20260529,4,-0.027553162163528298,529
Composite_RollingRankIC,20260529,5,-0.020143418922466134,529
Composite_RollingRankIC,20260529,6,-0.02511785308372327,529
Composite_RollingRankIC,20260529,7,-0.03468878099066751,529
Composite_RollingRankIC,20260529,8,-0.054878334452407355,529
Composite_RollingRankIC,20260529,9,-0.06327191430254492,529
Composite_RollingRankIC,20260529,10,-0.07121864534723171,529
Composite_RollingRankIC,20260630,1,-0.0688002022474785,529
Composite_RollingRankIC,20260630,2,-0.0541113514620373,529
Composite_RollingRankIC,20260630,3,-0.05166590371291435,529
Composite_RollingRankIC,20260630,4,-0.040835104534691566,529
Composite_RollingRankIC,20260630,5,-0.03725862622480804,529
Composite_RollingRankIC,20260630,6,-0.03519901887697784,529
Composite_RollingRankIC,20260630,7,-0.02553394352614387,529
Composite_RollingRankIC,20260630,8,-0.0206516282458043,529
Composite_RollingRankIC,20260630,9,-0.012991575603980897,529
Composite_RollingRankIC,20260630,10,-0.0013986521258853475,530
