factor,trade_date,baseline_log_total_mv,portfolio_log_total_mv,active_log_total_mv,portfolio_size_percentile,baseline_count,holding_count,missing_size_count
Dividend_Yield,20230131,13.635667142334832,13.928691985428912,0.2930248430940807,0.5594943887215533,3314,663,0
Dividend_Yield,20230228,13.666641949309238,13.961777203962097,0.29513525465285895,0.5616644410886308,3314,663,0
Dividend_Yield,20230331,13.648901717521746,13.94525902598706,0.29635730846531416,0.5625294534534976,3308,662,0
Dividend_Yield,20230428,13.61793483561895,13.912641230548488,0.29470639492953765,0.5595119360615759,3240,648,0
Dividend_Yield,20230531,13.608585353707932,13.845989641121996,0.23740428741406383,0.5466845146546314,3053,611,0
Dividend_Yield,20230630,13.596565155760725,13.804393337062276,0.20782818130155079,0.5480375286488117,3183,637,0
Dividend_Yield,20230731,13.592398203817218,13.81026146858186,0.21786326476464168,0.5533420475790808,3377,676,0
Dividend_Yield,20230831,13.557900526328375,13.754909037932727,0.19700851160435207,0.5513519070185956,3409,682,0
Dividend_Yield,20230928,13.545779135504562,13.731260630566451,0.1854814950618895,0.5474089229547743,3432,687,0
Dividend_Yield,20231031,13.521295102027512,13.68864829651094,0.16735319448342878,0.544931655416924,3462,693,0
Dividend_Yield,20231130,13.564560672142632,13.918320259358092,0.3537595872154604,0.5800151588573701,3474,695,0
Dividend_Yield,20231229,13.554359653691344,13.96132910370238,0.4069694500110348,0.5930231887378171,3482,697,0
Dividend_Yield,20240131,13.349885875785136,13.73419430851259,0.38430843272745463,0.5842156073683281,3485,697,0
Dividend_Yield,20240229,13.412966218109803,13.700865605588968,0.28789938747916466,0.5559594423863468,3484,697,0
Dividend_Yield,20240329,13.44390588111747,13.731190822242935,0.2872849411254652,0.5604414387633769,3480,696,0
Dividend_Yield,20240430,13.44060213600791,13.709143534613009,0.2685413986050982,0.5530749027900949,3424,685,0
Dividend_Yield,20240531,13.424405772306905,13.717917993655568,0.2935122213486636,0.5599251672781002,3266,654,0
Dividend_Yield,20240628,13.30139768569115,13.540934425794662,0.239536740103512,0.5506882637748789,3461,692,0
Dividend_Yield,20240731,13.2753275106374,13.567563847668659,0.29223633703125884,0.5597466744810453,3766,753,0
Dividend_Yield,20240830,13.240287851549967,13.53050677232276,0.29021892077279254,0.5591000745448719,3843,769,0
Dividend_Yield,20240930,13.435883626489586,13.725460142123378,0.28957651563379194,0.559797005027333,3864,773,0
Dividend_Yield,20241031,13.485194239498703,13.887697931902965,0.4025036924042613,0.585949891345273,3897,779,0
Dividend_Yield,20241129,13.531817678172473,13.995302598055712,0.46348491988323914,0.6060730074671934,3909,782,0
Dividend_Yield,20241231,13.48042333838927,13.906242867788835,0.4258195293995648,0.5912198095619979,3919,784,0
Dividend_Yield,20250127,13.467463046098267,13.892123967272795,0.424660921174528,0.5912002039740119,3937,788,0
Dividend_Yield,20250228,13.528479234020669,13.962466701937306,0.4339874679166371,0.5956240908669872,3937,787,0
Dividend_Yield,20250331,13.534586774858518,14.013764780147072,0.4791780052885546,0.605509535821881,3936,788,0
Dividend_Yield,20250430,13.516209890015167,14.008986517153044,0.49277662713787684,0.6113872125194821,3886,777,0
Dividend_Yield,20250530,13.566230085889192,14.093282626199219,0.5270525403100272,0.6192205019492736,3639,728,0
Dividend_Yield,20250630,13.626536819415092,14.114236949349305,0.48770012993421297,0.6109269286896787,3583,717,0
Dividend_Yield,20250731,13.670750655464705,14.141614728827468,0.4708640733627636,0.6067858275827457,3694,739,0
Dividend_Yield,20250829,13.75402049669845,14.174036514216748,0.4200160175182983,0.595349926329403,3726,745,0
Dividend_Yield,20250930,13.756012428671868,14.151299964751814,0.3952875360799464,0.5896480523280684,3729,746,0
Dividend_Yield,20251031,13.764525356637494,14.204817755291721,0.4402923986542273,0.6009160803253978,3728,746,0
Dividend_Yield,20251128,13.736950068018688,14.238499031865459,0.501548963846771,0.615804178106961,3729,746,0
Dividend_Yield,20251231,13.759436483379448,14.215410263354723,0.45597377997527566,0.6032552625354352,3729,746,0
Dividend_Yield,20260130,13.831480301590586,14.249425460963124,0.41794515937253784,0.594795279801133,3720,744,0
Dividend_Yield,20260227,13.865023421485642,14.313088745672065,0.4480653241864232,0.6010640962118823,3725,745,0
Dividend_Yield,20260331,13.75415530119052,14.20792915275682,0.4537738515663001,0.6006196045518358,3714,743,0
Dividend_Yield,20260430,13.811351071962283,14.206186909861012,0.39483583789872867,0.5906246155738712,3696,739,0
Dividend_Yield,20260529,13.792811188934872,14.158697525031798,0.365886336096926,0.5776020810215339,3528,705,0
Dividend_Yield,20260630,13.73781083322673,13.94951662672566,0.21170579349893082,0.5417472303797751,3543,709,0
Gross_Margin,20220128,13.476351823520284,13.65911084151606,0.18275901799577632,0.5529582700483394,4329,866,0
Gross_Margin,20220228,13.515581671521542,13.691731436184886,0.17614976466334475,0.5506402581647784,4349,870,0
Gross_Margin,20220331,13.448702622506769,13.622100217186393,0.17339759467962423,0.5509541798100692,4384,877,0
Gross_Margin,20220429,13.279969383977386,13.542532494789546,0.26256311081215955,0.5735497687447072,4386,868,0
Gross_Margin,20220531,13.375480854045456,13.624518697401923,0.24903784335646684,0.5682740562556279,4403,881,0
Gross_Margin,20220630,13.442035868410166,13.694371460178468,0.25233559176830234,0.5672844595148534,4433,886,0
Gross_Margin,20220729,13.467230343256652,13.681141119097685,0.21391077584103257,0.5599074040626618,4464,893,0
Gross_Margin,20220831,13.425355358284708,13.642968521928937,0.2176131636442289,0.5608771862711346,4516,903,0
Gross_Margin,20220930,13.32535726870334,13.555666386557924,0.23030911785458308,0.5646133732004941,4559,912,0
Gross_Margin,20221031,13.352941512089398,13.611457559665952,0.25851604757655444,0.5736750652846061,4590,918,1
Gross_Margin,20221130,13.414334960403131,13.652950265164682,0.23861530476155046,0.5688995971926453,4632,927,0
Gross_Margin,20221230,13.35509679727453,13.590907808539264,0.23581101126473314,0.5662869011668492,4683,937,0
Gross_Margin,20230131,13.432081941197417,13.662332281197836,0.23025034000041877,0.56517215130817,4689,938,0
Gross_Margin,20230228,13.457233671652524,13.692499338312206,0.23526566665968218,0.5684855238861051,4716,943,0
Gross_Margin,20230331,13.43708212650107,13.688721011058293,0.2516388845572237,0.5727297506925211,4750,950,0
Gross_Margin,20230428,13.407126760776064,13.687250879127024,0.28012411835095996,0.5784061656704202,4761,946,0
Gross_Margin,20230531,13.404713006302202,13.662622209417364,0.25790920311516174,0.574065585304603,4793,959,0
Gross_Margin,20230630,13.408286945964825,13.63092003054197,0.22263308457714537,0.564406276657301,4844,969,0
Gross_Margin,20230731,13.415513733879088,13.619625554788467,0.20411182090937885,0.5595424582566986,4871,974,0
Gross_Margin,20230831,13.372316886103775,13.576964346983063,0.2046474608792881,0.5597506788857793,4904,981,0
Gross_Margin,20230928,13.364885697300053,13.57035839173369,0.20547269443363625,0.5595651125176156,4921,984,0
Gross_Margin,20231031,13.349062898977184,13.557068559232276,0.20800566025509148,0.5603427245722563,4934,987,0
Gross_Margin,20231130,13.39504572422986,13.600730976433343,0.20568525220348377,0.5609681233301287,4951,991,0
Gross_Margin,20231229,13.385114627147397,13.58182700036138,0.19671237321398394,0.5583155737970497,4968,994,0
Gross_Margin,20240131,13.1666286490723,13.349634512114005,0.1830058630417053,0.553220738649949,4987,998,0
Gross_Margin,20240229,13.220493853512798,13.431356009518023,0.2108621560052253,0.5584666012435998,4991,999,0
Gross_Margin,20240329,13.253030166326294,13.430136087953967,0.1771059216276729,0.5494015083097263,5001,1001,0
Gross_Margin,20240430,13.238967986773739,13.426915092755907,0.18794710598216824,0.5510015433579146,4971,994,0
Gross_Margin,20240531,13.217164941453822,13.390800796674004,0.17363585522018177,0.5474363474763795,4996,999,0
Gross_Margin,20240628,13.12248377513764,13.29658549243351,0.1741017172958692,0.546244764226782,5005,1001,0
