factor,trade_date,decile,average_forward_return,stock_count
Momentum_60D,20230531,9,0.019406337105783135,481
Momentum_60D,20230531,10,-0.008303706479245635,482
Momentum_60D,20230630,1,0.029824337961913885,470
Momentum_60D,20230630,2,0.013915737868026279,485
Momentum_60D,20230630,3,0.02015415664727892,485
Momentum_60D,20230630,4,0.0253704355652397,485
Momentum_60D,20230630,5,0.025474705339632506,485
Momentum_60D,20230630,6,0.01478959375061626,484
Momentum_60D,20230630,7,0.005504509858712667,485
Momentum_60D,20230630,8,-0.003269613081983462,485
Momentum_60D,20230630,9,-0.024131033917120417,485
Momentum_60D,20230630,10,-0.08744195897459846,486
Momentum_60D,20230731,1,-0.03827180667563051,487
Momentum_60D,20230731,2,-0.046803641028876505,488
Momentum_60D,20230731,3,-0.04900720163200931,487
Momentum_60D,20230731,4,-0.04674689354048725,488
Momentum_60D,20230731,5,-0.04352704322362703,488
Momentum_60D,20230731,6,-0.036333413926787794,487
Momentum_60D,20230731,7,-0.03185314380190776,488
Momentum_60D,20230731,8,-0.034133227325465865,487
Momentum_60D,20230731,9,-0.02541190647503997,488
Momentum_60D,20230731,10,-0.01808367833540084,488
Momentum_60D,20230831,1,-0.01137035742639686,491
Momentum_60D,20230831,2,-0.005885242849379712,491
Momentum_60D,20230831,3,-0.006036618985554711,491
Momentum_60D,20230831,4,-0.005478222184270603,491
Momentum_60D,20230831,5,-0.006493252137160046,491
Momentum_60D,20230831,6,-0.0021024373644401503,491
Momentum_60D,20230831,7,-0.004726081363840904,491
Momentum_60D,20230831,8,-0.005553010584730996,491
Momentum_60D,20230831,9,-0.008619264788403394,491
Momentum_60D,20230831,10,-0.006106389313243548,492
Momentum_60D,20230928,1,-0.024891952103486253,494
Momentum_60D,20230928,2,-0.021315742536070208,494
Momentum_60D,20230928,3,0.003838121843426949,495
Momentum_60D,20230928,4,0.006355366043469511,493
Momentum_60D,20230928,5,-0.006296710029460487,495
Momentum_60D,20230928,6,0.0018465689581794603,494
Momentum_60D,20230928,7,-0.0004292465769245748,494
Momentum_60D,20230928,8,0.009348909709466646,495
Momentum_60D,20230928,9,-0.0012179007459956696,494
Momentum_60D,20230928,10,-0.015444233486469675,495
Momentum_60D,20231031,1,0.06134201810961597,497
Momentum_60D,20231031,2,0.058292941026058975,498
Momentum_60D,20231031,3,0.04727504358730814,497
Momentum_60D,20231031,4,0.05099959118137811,498
Momentum_60D,20231031,5,0.055646142276126916,496
Momentum_60D,20231031,6,0.06631516950175846,497
Momentum_60D,20231031,7,0.05394237042678727,497
Momentum_60D,20231031,8,0.05322328922100009,498
Momentum_60D,20231031,9,0.0572050494501003,497
Momentum_60D,20231031,10,0.044571068527687045,498
Momentum_60D,20231130,1,-0.04177168835947409,501
Momentum_60D,20231130,2,-0.0254752038845024,501
Momentum_60D,20231130,3,-0.023500875062137844,501
Momentum_60D,20231130,4,-0.01676598443422156,501
Momentum_60D,20231130,5,-0.01966538036298534,501
Momentum_60D,20231130,6,-0.006726801996146984,501
Momentum_60D,20231130,7,-0.012082784645780274,501
Momentum_60D,20231130,8,-0.008400875272904292,501
Momentum_60D,20231130,9,0.005865368115720722,501
Momentum_60D,20231130,10,0.1203834530514953,500
Momentum_60D,20231229,1,-0.17221501470298306,502
Momentum_60D,20231229,2,-0.16976568394034694,503
Momentum_60D,20231229,3,-0.17077311001754483,502
Momentum_60D,20231229,4,-0.1843128938052284,503
Momentum_60D,20231229,5,-0.19017141062712875,503
Momentum_60D,20231229,6,-0.19557966146016662,502
Momentum_60D,20231229,7,-0.210218151320807,503
Momentum_60D,20231229,8,-0.2237656765147541,502
Momentum_60D,20231229,9,-0.23112336045879364,503
Momentum_60D,20231229,10,-0.26320844284504674,503
Momentum_60D,20240131,1,0.15475345364836776,504
Momentum_60D,20240131,2,0.12221872625850434,505
Momentum_60D,20240131,3,0.11214751899622383,504
Momentum_60D,20240131,4,0.08418552145403647,505
Momentum_60D,20240131,5,0.07377996100955786,505
Momentum_60D,20240131,6,0.06355423477313096,504
Momentum_60D,20240131,7,0.060840183323782625,505
Momentum_60D,20240131,8,0.059926011017693515,504
Momentum_60D,20240131,9,0.06626098058263602,505
Momentum_60D,20240131,10,0.09159453864930941,505
Momentum_60D,20240229,1,0.09352301317721443,505
Momentum_60D,20240229,2,0.0939084227465911,505
Momentum_60D,20240229,3,0.08511812912501474,505
Momentum_60D,20240229,4,0.060787689048085014,505
Momentum_60D,20240229,5,0.048353816383992616,506
Momentum_60D,20240229,6,0.04375707035915174,505
Momentum_60D,20240229,7,0.028093221040236586,505
Momentum_60D,20240229,8,0.02620624243558538,505
Momentum_60D,20240229,9,0.021921129845381485,505
Momentum_60D,20240229,10,0.005103906001234568,506
Momentum_60D,20240329,1,-0.05477419874114924,505
Momentum_60D,20240329,2,-0.025079896928849762,507
Momentum_60D,20240329,3,-0.012577004124366832,507
Momentum_60D,20240329,4,-0.014371668327999803,507
Momentum_60D,20240329,5,-0.015464510167962358,507
Momentum_60D,20240329,6,-0.01721436511704967,507
Momentum_60D,20240329,7,-0.012294880008536494,507
Momentum_60D,20240329,8,-0.005161665151612708,507
Momentum_60D,20240329,9,0.008950689381759696,507
Momentum_60D,20240329,10,0.008972038983313224,508
Momentum_60D,20240430,1,-0.07538024961487148,504
Momentum_60D,20240430,2,-0.05991759940305255,505
Momentum_60D,20240430,3,-0.05210321355963355,505
Momentum_60D,20240430,4,-0.04312213156645603,505
Momentum_60D,20240430,5,-0.04664699692874741,505
Momentum_60D,20240430,6,-0.04625260428556788,505
Momentum_60D,20240430,7,-0.03859633641007088,505
Momentum_60D,20240430,8,-0.03330283817684936,505
Momentum_60D,20240430,9,-0.035815925051859356,505
Momentum_60D,20240430,10,-0.043293892209715766,505
Momentum_60D,20240531,1,-0.07379866329948354,507
Momentum_60D,20240531,2,-0.07067938108733617,508
Momentum_60D,20240531,3,-0.06296853807607146,508
Momentum_60D,20240531,4,-0.06569230235082746,508
Momentum_60D,20240531,5,-0.057967216667754534,508
Momentum_60D,20240531,6,-0.053878631757742816,508
Momentum_60D,20240531,7,-0.04565046484893212,508
Momentum_60D,20240531,8,-0.044006997070950404,508
Momentum_60D,20240531,9,-0.038136168064421536,508
Momentum_60D,20240531,10,-0.054724240778112214,508
Momentum_60D,20240628,1,0.0528829352367913,507
Momentum_60D,20240628,2,0.015444580806656545,509
Momentum_60D,20240628,3,0.005353101452772828,509
Momentum_60D,20240628,4,0.0050240662559551475,509
Momentum_60D,20240628,5,0.008926555825090353,509
Momentum_60D,20240628,6,0.004595869587273547,509
Momentum_60D,20240628,7,-0.004053113475186273,509
Momentum_60D,20240628,8,-0.012691295523207727,509
Momentum_60D,20240628,9,-0.020395116918668958,509
Momentum_60D,20240628,10,-0.04337482480942709,509
Momentum_60D,20240731,1,-0.05868062690414196,508
Momentum_60D,20240731,2,-0.044051566298229705,509
Momentum_60D,20240731,3,-0.04609080766575276,509
Momentum_60D,20240731,4,-0.04356416113344843,509
Momentum_60D,20240731,5,-0.047630118415309675,509
Momentum_60D,20240731,6,-0.046197997990184696,508
Momentum_60D,20240731,7,-0.051335339995498816,509
Momentum_60D,20240731,8,-0.05491901869323569,509
Momentum_60D,20240731,9,-0.06223087330385128,509
Momentum_60D,20240731,10,-0.10039357754941032,509
Momentum_60D,20240830,1,0.4206085280080485,509
Momentum_60D,20240830,2,0.4064698090109575,509
Momentum_60D,20240830,3,0.37325065649108835,509
Momentum_60D,20240830,4,0.3495424728207049,509
Momentum_60D,20240830,5,0.35588052450560304,509
Momentum_60D,20240830,6,0.339627274648191,509
Momentum_60D,20240830,7,0.3386770142691909,509
Momentum_60D,20240830,8,0.35490440646273547,509
Momentum_60D,20240830,9,0.3891274129976471,509
Momentum_60D,20240830,10,0.39318064685661563,510
Momentum_60D,20240930,1,-0.06809183496548406,509
Momentum_60D,20240930,2,-0.05199457003877137,509
Momentum_60D,20240930,3,-0.05097239175679001,509
Momentum_60D,20240930,4,-0.04182300338688698,510
Momentum_60D,20240930,5,-0.04321544402466955,509
Momentum_60D,20240930,6,-0.04208627334203994,509
Momentum_60D,20240930,7,-0.045027625127869855,510
Momentum_60D,20240930,8,-0.018564483544594296,508
Momentum_60D,20240930,9,-0.018772816792506856,509
Momentum_60D,20240930,10,0.013911778168736337,510
Momentum_60D,20241031,1,0.08384313295487841,509
Momentum_60D,20241031,2,0.09883003821008166,509
Momentum_60D,20241031,3,0.10610123298362893,509
Momentum_60D,20241031,4,0.10848129562759047,509
Momentum_60D,20241031,5,0.12082406474712361,509
Momentum_60D,20241031,6,0.11463571147903352,509
Momentum_60D,20241031,7,0.11902860730055737,509
Momentum_60D,20241031,8,0.12914047861924863,509
Momentum_60D,20241031,9,0.15158853968528607,508
Momentum_60D,20241031,10,0.11728985053875578,509
Momentum_60D,20241129,1,-0.033004212451706774,510
Momentum_60D,20241129,2,-0.059077423010266306,510
Momentum_60D,20241129,3,-0.06209914668619652,510
Momentum_60D,20241129,4,-0.06946126951481668,511
Momentum_60D,20241129,5,-0.06649715104378472,510
Momentum_60D,20241129,6,-0.082262292083744,510
Momentum_60D,20241129,7,-0.09064706436803355,511
Momentum_60D,20241129,8,-0.10752778173344614,510
Momentum_60D,20241129,9,-0.10792798880450308,510
Momentum_60D,20241129,10,-0.20107954207827547,511
Momentum_60D,20241231,1,0.011109909769936617,511
Momentum_60D,20241231,2,0.01683851242532083,511
Momentum_60D,20241231,3,0.01905701680914936,511
Momentum_60D,20241231,4,0.02037278818968905,511
Momentum_60D,20241231,5,0.018376324437667527,512
Momentum_60D,20241231,6,0.018264430849027763,511
Momentum_60D,20241231,7,0.016109968345317735,511
Momentum_60D,20241231,8,0.0194622243472196,511
Momentum_60D,20241231,9,0.005422206360531419,511
Momentum_60D,20241231,10,-0.003676995241855035,512
Momentum_60D,20250127,1,0.11558791663589142,511
Momentum_60D,20250127,2,0.08468044660691161,513
Momentum_60D,20250127,3,0.06710981298317166,512
Momentum_60D,20250127,4,0.05990688960789416,513
Momentum_60D,20250127,5,0.0632737199130221,512
Momentum_60D,20250127,6,0.07488310049125306,513
Momentum_60D,20250127,7,0.06357858887828695,512
Momentum_60D,20250127,8,0.07695924610780022,513
Momentum_60D,20250127,9,0.0924421784171835,512
Momentum_60D,20250127,10,0.09587743937334528,513
Momentum_60D,20250228,1,-0.005238451761075146,513
Momentum_60D,20250228,2,0.0171846411611423,513
Momentum_60D,20250228,3,0.01911720011528914,513
Momentum_60D,20250228,4,0.02250376530803507,513
Momentum_60D,20250228,5,0.025323751704813213,514
Momentum_60D,20250228,6,0.02338942433633571,513
Momentum_60D,20250228,7,0.0182378206494532,513
Momentum_60D,20250228,8,0.008626838579837643,513
Momentum_60D,20250228,9,-0.002245298854866741,513
Momentum_60D,20250228,10,-0.035785268641658985,514
Momentum_60D,20250331,1,-0.01884306115396713,512
Momentum_60D,20250331,2,-0.011469387269643118,514
Momentum_60D,20250331,3,-0.010758702013615798,513
Momentum_60D,20250331,4,-0.013140780296037735,514
Momentum_60D,20250331,5,-0.012963435443070256,513
Momentum_60D,20250331,6,-0.008894942949947115,514
Momentum_60D,20250331,7,-0.0038581818842652895,513
Momentum_60D,20250331,8,0.004441174459555353,514
Momentum_60D,20250331,9,0.010791057415619464,513
Momentum_60D,20250331,10,0.040457826824420555,514
Momentum_60D,20250430,1,0.013448637258228958,509
Momentum_60D,20250430,2,0.021179183245351146,511
Momentum_60D,20250430,3,0.025670426676036893,511
Momentum_60D,20250430,4,0.03400172986622958,511
Momentum_60D,20250430,5,0.047406374464559524,511
Momentum_60D,20250430,6,0.037420961358413385,511
Momentum_60D,20250430,7,0.037768252098904574,511
Momentum_60D,20250430,8,0.033699455018482795,511
Momentum_60D,20250430,9,0.029593441205685935,511
Momentum_60D,20250430,10,0.023244016890733608,511
Momentum_60D,20250530,1,0.09070364208090385,512
Momentum_60D,20250530,2,0.07390180787002958,514
Momentum_60D,20250530,3,0.061238231155403354,513
Momentum_60D,20250530,4,0.06378035911557677,514
Momentum_60D,20250530,5,0.05269560997465949,514
Momentum_60D,20250530,6,0.053990624297078946,513
Momentum_60D,20250530,7,0.048755693678689906,514
Momentum_60D,20250530,8,0.048400808639221284,513
Momentum_60D,20250530,9,0.048218305249828106,514
Momentum_60D,20250530,10,0.03754260849804373,514
Momentum_60D,20250630,1,0.05681693886731896,509
Momentum_60D,20250630,2,0.04731746755559042,516
Momentum_60D,20250630,3,0.053992932010634605,516
Momentum_60D,20250630,4,0.05051940080701167,516
Momentum_60D,20250630,5,0.07939067165154501,516
Momentum_60D,20250630,6,0.05552800929248982,516
Momentum_60D,20250630,7,0.06870717532590516,516
Momentum_60D,20250630,8,0.06036435798524336,516
Momentum_60D,20250630,9,0.04773272600505093,516
Momentum_60D,20250630,10,0.028843385156259053,516
Momentum_60D,20250731,1,0.1090515482717681,516
Momentum_60D,20250731,2,0.08778481394150447,517
Momentum_60D,20250731,3,0.08283701880682127,517
Momentum_60D,20250731,4,0.08804415363932012,516
Momentum_60D,20250731,5,0.0800066518807607,517
Momentum_60D,20250731,6,0.07297474467223056,517
Momentum_60D,20250731,7,0.07249214050340795,517
Momentum_60D,20250731,8,0.08586430604515001,517
Momentum_60D,20250731,9,0.11417018611029103,517
Momentum_60D,20250731,10,0.12567338757563298,517
Momentum_60D,20250829,1,-0.02018182925634403,517
Momentum_60D,20250829,2,-0.007808723728849234,517
Momentum_60D,20250829,3,-0.005163647848817314,518
Momentum_60D,20250829,4,0.006126982144207437,517
Momentum_60D,20250829,5,0.0013096245068222173,518
Momentum_60D,20250829,6,0.015342017230331234,517
Momentum_60D,20250829,7,0.02510666848184784,517
Momentum_60D,20250829,8,0.031138302294777803,518
Momentum_60D,20250829,9,0.03093965929994337,516
Momentum_60D,20250829,10,0.003031008189262049,518
Momentum_60D,20250930,1,0.03313891527978756,516
Momentum_60D,20250930,2,0.03470496086457369,518
Momentum_60D,20250930,3,0.04119497127968599,518
Momentum_60D,20250930,4,0.039565691991026386,518
Momentum_60D,20250930,5,0.03279589996436411,518
Momentum_60D,20250930,6,0.02172287273112827,518
Momentum_60D,20250930,7,0.0034230912504831248,518
Momentum_60D,20250930,8,-0.0067398403933421926,518
Momentum_60D,20250930,9,-0.015821951005847216,518
Momentum_60D,20250930,10,-0.027500651963239385,518
Momentum_60D,20251031,1,-0.017968361768795113,518
Momentum_60D,20251031,2,-0.007830913156582528,519
Momentum_60D,20251031,3,-0.002038560125542541,519
Momentum_60D,20251031,4,-0.0037554151554277837,518
Momentum_60D,20251031,5,0.0026064181138331683,519
Momentum_60D,20251031,6,-0.01374192299454296,519
Momentum_60D,20251031,7,-0.009571221923553032,518
Momentum_60D,20251031,8,-0.009233757521391703,519
Momentum_60D,20251031,9,-0.021403969639043112,519
Momentum_60D,20251031,10,-0.012817287277665032,518
Momentum_60D,20251128,1,0.042443308056096606,518
Momentum_60D,20251128,2,0.03415349226230165,519
Momentum_60D,20251128,3,0.028353617038142702,518
Momentum_60D,20251128,4,0.023848617526511198,519
Momentum_60D,20251128,5,0.03179587655346745,519
Momentum_60D,20251128,6,0.011902629522101055,518
Momentum_60D,20251128,7,0.024098421221363697,519
Momentum_60D,20251128,8,0.020237566844752003,518
Momentum_60D,20251128,9,0.0351837188562744,519
Momentum_60D,20251128,10,0.05387889970423756,519
Momentum_60D,20251231,1,0.01565175219604193,518
Momentum_60D,20251231,2,0.029777524191810113,520
Momentum_60D,20251231,3,0.03258116560199012,520
Momentum_60D,20251231,4,0.029015304794228102,520
Momentum_60D,20251231,5,0.0386760063550417,521
Momentum_60D,20251231,6,0.04300206803114875,520
Momentum_60D,20251231,7,0.03655324661454254,520
Momentum_60D,20251231,8,0.038386117912017154,520
Momentum_60D,20251231,9,0.04689585773274365,520
Momentum_60D,20251231,10,0.045067023485471966,521
Momentum_60D,20260130,1,0.01568527015087887,521
Momentum_60D,20260130,2,0.022461436599307494,521
Momentum_60D,20260130,3,0.022661750256808003,521
Momentum_60D,20260130,4,0.034369935321257296,522
Momentum_60D,20260130,5,0.04183054222354699,521
Momentum_60D,20260130,6,0.045307786607187046,521
Momentum_60D,20260130,7,0.0424583474415704,522
Momentum_60D,20260130,8,0.07076851523881647,521
Momentum_60D,20260130,9,0.08329419108304945,521
Momentum_60D,20260130,10,0.08757898266622388,522
Momentum_60D,20260227,1,-0.04439458598905525,522
Momentum_60D,20260227,2,-0.05706954933472587,522
Momentum_60D,20260227,3,-0.05488610618656225,522
Momentum_60D,20260227,4,-0.06033222658475011,522
Momentum_60D,20260227,5,-0.05555281068424139,523
Momentum_60D,20260227,6,-0.05422026841142887,522
Momentum_60D,20260227,7,-0.06929597155832687,522
Momentum_60D,20260227,8,-0.07750780268888736,522
Momentum_60D,20260227,9,-0.09879488386132593,522
Momentum_60D,20260227,10,-0.11040755260576691,523
Momentum_60D,20260331,1,0.05573119229468907,523
Momentum_60D,20260331,2,0.05543999651433265,523
Momentum_60D,20260331,3,0.04575030769487303,523
Momentum_60D,20260331,4,0.04986208316697875,523
Momentum_60D,20260331,5,0.04917837700418695,523
Momentum_60D,20260331,6,0.0575967553279776,523
Momentum_60D,20260331,7,0.0757658901506213,523
Momentum_60D,20260331,8,0.06635551083874863,523
Momentum_60D,20260331,9,0.08453374262652222,523
Momentum_60D,20260331,10,0.1461388412402525,524
Momentum_60D,20260430,1,-0.061437922216808834,523
Momentum_60D,20260430,2,-0.06181144522151949,524
Momentum_60D,20260430,3,-0.05476007484157464,524
Momentum_60D,20260430,4,-0.05038722985605816,524
Momentum_60D,20260430,5,-0.050314852956144074,524
Momentum_60D,20260430,6,-0.041123750409906845,523
Momentum_60D,20260430,7,-0.02875009779309043,524
Momentum_60D,20260430,8,-0.024800717321639815,524
Momentum_60D,20260430,9,-0.006676367096270859,524
Momentum_60D,20260430,10,0.004961765120647295,524
Momentum_60D,20260529,1,-0.07198167785151537,524
Momentum_60D,20260529,2,-0.08231739739487393,525
Momentum_60D,20260529,3,-0.08655995962942731,525
Momentum_60D,20260529,4,-0.07810931879451005,525
Momentum_60D,20260529,5,-0.07507189133683666,526
Momentum_60D,20260529,6,-0.06440504873490291,525
Momentum_60D,20260529,7,-0.04452474131214094,525
Momentum_60D,20260529,8,-0.0006076384636120194,525
Momentum_60D,20260529,9,0.06979469363052906,525
Momentum_60D,20260529,10,0.1633558546945096,526
Momentum_60D,20260630,1,-0.026604356994263733,525
Momentum_60D,20260630,2,-0.020131670782317736,526
Momentum_60D,20260630,3,-0.01993251386474857,526
Momentum_60D,20260630,4,-0.014192840045442788,526
Momentum_60D,20260630,5,-0.013233728997663636,526
Momentum_60D,20260630,6,-0.00927410568037485,526
Momentum_60D,20260630,7,-0.026395212624707322,526
Momentum_60D,20260630,8,-0.039780164016011796,526
Momentum_60D,20260630,9,-0.06487791358313784,526
Momentum_60D,20260630,10,-0.10923904187397883,526
PE_TTM,20220128,1,0.05586001704508898,378
PE_TTM,20220128,2,0.049027762281703934,379
PE_TTM,20220128,3,0.040698261112994544,379
PE_TTM,20220128,4,0.023770749062932934,378
PE_TTM,20220128,5,0.03159705510937784,379
PE_TTM,20220128,6,0.021078895341230964,379
PE_TTM,20220128,7,0.028799234105578317,378
PE_TTM,20220128,8,0.025277456120402345,379
PE_TTM,20220128,9,0.02682247403689186,379
PE_TTM,20220128,10,0.03578237797803801,379
PE_TTM,20220228,1,-0.0762344288046577,380
PE_TTM,20220228,2,-0.08541652037058774,381
PE_TTM,20220228,3,-0.1004649862802046,381
PE_TTM,20220228,4,-0.1071853565640074,381
PE_TTM,20220228,5,-0.08926874707617559,381
PE_TTM,20220228,6,-0.09107368736127201,381
PE_TTM,20220228,7,-0.06799110733993016,381
PE_TTM,20220228,8,-0.06818559496925285,381
PE_TTM,20220228,9,-0.05006121398907778,381
PE_TTM,20220228,10,0.009292388590049105,381
PE_TTM,20220331,1,-0.15667153410210008,385
PE_TTM,20220331,2,-0.15483691875916503,386
PE_TTM,20220331,3,-0.15294736476739762,386
PE_TTM,20220331,4,-0.138125924307093,386
PE_TTM,20220331,5,-0.14581113296125933,386
PE_TTM,20220331,6,-0.12255997299050697,385
PE_TTM,20220331,7,-0.13228433220633518,386
PE_TTM,20220331,8,-0.11353736667938241,386
PE_TTM,20220331,9,-0.1037475920638777,386
PE_TTM,20220331,10,-0.08054211022439568,386
PE_TTM,20220429,1,0.12847450721409548,383
PE_TTM,20220429,2,0.11407675034960085,384
PE_TTM,20220429,3,0.106538846828294,384
PE_TTM,20220429,4,0.10248379939020492,384
PE_TTM,20220429,5,0.10140543307968548,384
PE_TTM,20220429,6,0.09503638275060812,384
PE_TTM,20220429,7,0.10077687120779195,384
PE_TTM,20220429,8,0.08813987207402436,384
PE_TTM,20220429,9,0.06865850674328759,384
PE_TTM,20220429,10,0.03942087154298129,385
PE_TTM,20220531,1,0.06861207516697677,382
PE_TTM,20220531,2,0.07646453502242032,382
PE_TTM,20220531,3,0.07979257511495959,382
PE_TTM,20220531,4,0.07364350501793492,383
PE_TTM,20220531,5,0.09048213531254477,382
PE_TTM,20220531,6,0.08324785469680215,382
PE_TTM,20220531,7,0.08337386852175595,383
PE_TTM,20220531,8,0.08359772040256282,381
PE_TTM,20220531,9,0.06268488946075644,382
PE_TTM,20220531,10,0.027213240903685196,382
PE_TTM,20220630,1,0.05224473194893905,385
PE_TTM,20220630,2,0.05479869753099378,385
PE_TTM,20220630,3,0.04786251216130243,385
PE_TTM,20220630,4,0.0488631083388438,385
PE_TTM,20220630,5,0.03908556887857897,385
PE_TTM,20220630,6,0.04746702475460258,385
PE_TTM,20220630,7,0.03974620534762093,384
PE_TTM,20220630,8,0.030256168280966705,385
PE_TTM,20220630,9,0.011210541325553464,385
PE_TTM,20220630,10,-0.020186922477112703,386
PE_TTM,20220729,1,-0.05704681735680414,388
PE_TTM,20220729,2,-0.06423718643206086,389
PE_TTM,20220729,3,-0.05712556736335896,388
PE_TTM,20220729,4,-0.054260638381516506,389
PE_TTM,20220729,5,-0.05495507114271465,388
PE_TTM,20220729,6,-0.05802381141738664,389
PE_TTM,20220729,7,-0.05154928579099937,388
PE_TTM,20220729,8,-0.03559156729456215,389
PE_TTM,20220729,9,-0.0199740382584484,388
PE_TTM,20220729,10,-0.0022261663026648237,389
PE_TTM,20220831,1,-0.10792317110679553,382
PE_TTM,20220831,2,-0.11411334796998751,382
PE_TTM,20220831,3,-0.10290926675378498,382
PE_TTM,20220831,4,-0.10845402134627152,382
PE_TTM,20220831,5,-0.11100076154503684,383
PE_TTM,20220831,6,-0.10479212594942316,382
PE_TTM,20220831,7,-0.0972705981975637,382
PE_TTM,20220831,8,-0.0977819583991015,382
PE_TTM,20220831,9,-0.07819907927458555,382
PE_TTM,20220831,10,-0.07048987457769686,383
PE_TTM,20220930,1,0.09924961745169907,386
PE_TTM,20220930,2,0.11042769649726875,386
PE_TTM,20220930,3,0.12311845248114034,386
PE_TTM,20220930,4,0.10301935464110779,387
PE_TTM,20220930,5,0.10418987921618728,386
PE_TTM,20220930,6,0.08660211785155084,386
PE_TTM,20220930,7,0.08849358667819716,387
PE_TTM,20220930,8,0.07011072446035743,386
PE_TTM,20220930,9,0.0368063981070656,386
PE_TTM,20220930,10,-0.008358918203540655,387
PE_TTM,20221031,1,0.041987765380840356,383
PE_TTM,20221031,2,0.024920911325359115,383
PE_TTM,20221031,3,0.024578826130142367,384
PE_TTM,20221031,4,0.04158952261408101,383
PE_TTM,20221031,5,0.03911695704961968,384
PE_TTM,20221031,6,0.0520309549325834,383
PE_TTM,20221031,7,0.05740340833471391,383
PE_TTM,20221031,8,0.06167168138194398,384
PE_TTM,20221031,9,0.07185112961493603,383
PE_TTM,20221031,10,0.09279051177983377,384
PE_TTM,20221130,1,-0.03310410190429375,387
PE_TTM,20221130,2,-0.02843597260873875,387
PE_TTM,20221130,3,-0.026875926963062836,388
PE_TTM,20221130,4,-0.02822601075864017,387
PE_TTM,20221130,5,-0.026831239619818217,388
PE_TTM,20221130,6,-0.03434637790190171,387
PE_TTM,20221130,7,-0.03351958702847139,387
PE_TTM,20221130,8,-0.038273163047953994,388
PE_TTM,20221130,9,-0.033897914918609974,387
PE_TTM,20221130,10,-0.03509356531646603,388
PE_TTM,20221230,1,0.07377975335626957,392
PE_TTM,20221230,2,0.07227174584042041,393
PE_TTM,20221230,3,0.07616562621929616,393
PE_TTM,20221230,4,0.08067216554896546,393
PE_TTM,20221230,5,0.09199782191708582,393
PE_TTM,20221230,6,0.08685615604922631,392
PE_TTM,20221230,7,0.08139723604725796,393
PE_TTM,20221230,8,0.08399485104061312,393
PE_TTM,20221230,9,0.0872743576425273,393
PE_TTM,20221230,10,0.06177237031490153,393
PE_TTM,20230131,1,0.019756500797938715,393
PE_TTM,20230131,2,0.012152392036747613,394
PE_TTM,20230131,3,0.012301882703997022,394
PE_TTM,20230131,4,0.01752510907469092,393
PE_TTM,20230131,5,0.02114529847708633,394
PE_TTM,20230131,6,0.033250475634114825,394
PE_TTM,20230131,7,0.024539736907482148,393
PE_TTM,20230131,8,0.026001951559527683,394
PE_TTM,20230131,9,0.026368733895141886,394
PE_TTM,20230131,10,0.02485287446117784,393
PE_TTM,20230228,1,0.01107067311074449,394
PE_TTM,20230228,2,-0.0031572058850921837,395
PE_TTM,20230228,3,-0.014369792102714574,395
PE_TTM,20230228,4,-0.008731103807278479,394
PE_TTM,20230228,5,-0.021646971701065616,395
PE_TTM,20230228,6,-0.010420507177857582,395
PE_TTM,20230228,7,-0.012152909705116692,394
PE_TTM,20230228,8,-0.014597707982926145,395
PE_TTM,20230228,9,-0.02244320341328937,395
PE_TTM,20230228,10,-0.027661809439995053,394
PE_TTM,20230331,1,-0.04370900929905039,399
PE_TTM,20230331,2,-0.04101292610912597,400
PE_TTM,20230331,3,-0.037540682853929364,399
PE_TTM,20230331,4,-0.04425344153591402,400
PE_TTM,20230331,5,-0.02975609839959949,400
PE_TTM,20230331,6,-0.030090659943021146,399
PE_TTM,20230331,7,-0.03533691263960029,400
PE_TTM,20230331,8,-0.025059717800719278,399
PE_TTM,20230331,9,-0.005148052927305778,400
PE_TTM,20230331,10,0.013659941487940572,400
PE_TTM,20230428,1,0.021148952805212506,394
PE_TTM,20230428,2,0.017290602630846287,395
PE_TTM,20230428,3,0.02288212177419888,394
PE_TTM,20230428,4,0.015872013514319563,395
PE_TTM,20230428,5,0.0170143960365243,395
PE_TTM,20230428,6,0.0020317619175698382,394
PE_TTM,20230428,7,0.00600002515674657,395
PE_TTM,20230428,8,-0.0032548290835299233,394
PE_TTM,20230428,9,-0.019499941564254785,395
PE_TTM,20230428,10,-0.03528215151705062,395
PE_TTM,20230531,1,0.009632352386525541,393
PE_TTM,20230531,2,0.018350057728636616,394
PE_TTM,20230531,3,0.01840262477302693,393
PE_TTM,20230531,4,0.026315120597156346,394
PE_TTM,20230531,5,0.03300052331191921,393
PE_TTM,20230531,6,0.03970536244440846,394
PE_TTM,20230531,7,0.03158516070698196,393
PE_TTM,20230531,8,0.025233023115356322,394
PE_TTM,20230531,9,0.025894736571396137,393
PE_TTM,20230531,10,0.023896845209123857,394
PE_TTM,20230630,1,-0.020159472983583143,397
PE_TTM,20230630,2,-0.029260590126907175,397
PE_TTM,20230630,3,-0.030804673655309145,398
PE_TTM,20230630,4,-0.018378645036795392,397
PE_TTM,20230630,5,-0.015797495522821167,398
PE_TTM,20230630,6,-0.009894046153893075,397
PE_TTM,20230630,7,0.004418132767869764,397
PE_TTM,20230630,8,0.018537147517563676,398
PE_TTM,20230630,9,0.02551157870123644,396
PE_TTM,20230630,10,0.0445617415009878,397
PE_TTM,20230731,1,-0.03218590581390197,401
PE_TTM,20230731,2,-0.02780657732829827,401
PE_TTM,20230731,3,-0.03154865235142683,401
